Protein.ID;Gene;GF_c_1 MaxLFQ Intensity;GF_c_27 MaxLFQ Intensity;GF_c_31 MaxLFQ Intensity;GF_d_1 MaxLFQ Intensity;GF_d_27 MaxLFQ Intensity;GF_d_31 MaxLFQ Intensity
PCBP1_HUMAN;PCBP1;108798.64;162528.56;110758.18;124394.195;107677.06;114827.195
PCBP2_HUMAN;PCBP2;0.0;0.0;0.0;0.0;0.0;0.0
ELOC_HUMAN;ELOC;68023.68;73263.59;69546.5;67578.01;88812.54;57142.203
ELOB_HUMAN;ELOB;74243.81;89063.195;101732.43;56021.395;114620.56;85866.09
RHEB_HUMAN;RHEB;0.0;22812.23;0.0;26749.639;0.0;0.0
UBE3C_HUMAN;UBE3C;0.0;0.0;0.0;24090.025;0.0;0.0
DHC24_HUMAN;DHCR24;51826.863;65028.188;0.0;55729.434;66235.664;0.0
SF3B3_HUMAN;SF3B3;38242.53;33337.09;41020.336;35125.914;39073.59;35298.465
PUM3_HUMAN;PUM3;0.0;0.0;0.0;0.0;0.0;0.0
RSU1_HUMAN;RSU1;112420.27;76678.68;129674.98;77151.06;123301.09;127812.09
CNN3_HUMAN;CNN3;360692.56;367704.1;458706.84;167947.75;280448.78;304932.88
SAFB1_HUMAN;SAFB;222995.97;0.0;0.0;0.0;0.0;200177.73
SF3B4_HUMAN;SF3B4;0.0;0.0;0.0;0.0;0.0;0.0
SF3A2_HUMAN;SF3A2;30067.215;33406.035;38840.176;0.0;0.0;30826.236
RBMS2_HUMAN;RBMS2;0.0;0.0;0.0;0.0;0.0;0.0
PP1R7_HUMAN;PPP1R7;178463.9;163424.6;232784.08;116714.0;313569.4;172938.8
SC23A_HUMAN;SEC23A;174249.98;194136.56;167924.44;241789.17;170570.89;222777.62
SC23B_HUMAN;SEC23B;0.0;0.0;0.0;0.0;0.0;0.0
SF3A1_HUMAN;SF3A1;47859.785;54466.586;64244.367;0.0;0.0;0.0
SKIV2_HUMAN;SKIV2L;45241.56;54529.305;65975.39;60264.605;64451.434;66106.58
MARE2_HUMAN;MAPRE2;0.0;19317.207;0.0;0.0;0.0;32157.953
BGH3_HUMAN;TGFBI;94566.52;47962.52;91117.84;0.0;0.0;64698.32
NHRF2_HUMAN;SLC9A3R2;0.0;0.0;0.0;0.0;0.0;53247.918
TRADD_HUMAN;TRADD;0.0;0.0;0.0;0.0;0.0;0.0
TRAM1_HUMAN;TRAM1;0.0;45158.793;0.0;38391.97;0.0;0.0
TSN_HUMAN;TSN;82068.016;70343.54;61746.6;90259.4;69227.18;65564.93
TRIPB_HUMAN;TRIP11;0.0;0.0;0.0;21119.154;0.0;0.0
PCH2_HUMAN;TRIP13;0.0;17970.344;17524.1;15829.26;0.0;17930.299
TRIP4_HUMAN;TRIP4;0.0;0.0;0.0;0.0;0.0;0.0
IKBB_HUMAN;NFKBIB;0.0;0.0;0.0;0.0;0.0;0.0
TRIP6_HUMAN;TRIP6;36327.4;24543.145;38036.51;26184.97;40540.24;29090.328
MARE1_HUMAN;MAPRE1;136822.86;130323.17;211320.64;118336.64;167804.75;169500.42
T22D1_HUMAN;TSC22D1;26403.041;44989.637;30196.56;0.0;0.0;38521.01
ELAV1_HUMAN;ELAVL1;40324.945;40631.492;69640.28;41589.465;40455.438;52888.51
NSDHL_HUMAN;NSDHL;69038.39;53782.598;75057.74;59993.3;58440.438;51605.57
NAB2_HUMAN;NAB2;0.0;0.0;0.0;0.0;0.0;0.0
MYLK_HUMAN;MYLK;72407.03;67033.67;126254.78;0.0;0.0;115116.64
TAB1_HUMAN;TAB1;0.0;0.0;0.0;0.0;0.0;0.0
HERC1_HUMAN;HERC1;566411.3;671149.06;0.0;761743.56;0.0;0.0
AAAT_HUMAN;SLC1A5;98410.555;42240.934;160050.27;0.0;0.0;98964.26
MLF2_HUMAN;MLF2;0.0;0.0;0.0;0.0;0.0;0.0
TOM34_HUMAN;TOMM34;94366.63;101383.19;99215.805;48899.637;84123.01;0.0
MSMO1_HUMAN;MSMO1;0.0;0.0;0.0;0.0;0.0;0.0
ITSN1_HUMAN;ITSN1;0.0;0.0;0.0;0.0;0.0;0.0
TBCE_HUMAN;TBCE;39023.992;39891.508;36517.62;39459.723;0.0;34269.227
TBCC_HUMAN;TBCC;0.0;0.0;0.0;0.0;0.0;0.0
NPTX1_HUMAN;NPTX1;0.0;0.0;0.0;0.0;0.0;0.0
UB2V2_HUMAN;UBE2V2;137814.47;138096.45;141395.16;64019.152;133220.66;95546.69
STXB2_HUMAN;STXBP2;0.0;0.0;0.0;0.0;0.0;0.0
VAMP3_HUMAN;VAMP3;266092.8;224634.3;124863.42;305774.97;210859.17;174366.69
NEDD8_HUMAN;NEDD8;244446.38;219895.06;275325.47;166842.33;435647.44;221589.66
ADIRF_HUMAN;ADIRF;209366.66;150160.83;140357.42;52925.664;306563.5;119169.78
VAS1_HUMAN;ATP6AP1;0.0;0.0;0.0;0.0;0.0;0.0
RB11B_HUMAN;RAB11B;131304.69;109775.94;103822.164;121157.53;139473.33;126948.195
ZYX_HUMAN;ZYX;118276.4;167294.12;201846.88;229873.11;168463.56;180484.06
HSPB2_HUMAN;HSPB2;0.0;0.0;101611.81;0.0;27759.113;120186.875
ETFD_HUMAN;ETFDH;64395.14;32229.908;0.0;37665.38;0.0;35998.707
SEPT7_HUMAN;SEPTIN7;247203.45;229027.36;217314.77;209713.8;229991.86;211378.23
ADRM1_HUMAN;ADRM1;56597.71;58399.215;62800.375;62074.21;38619.703;58748.656
CCDC6_HUMAN;CCDC6;0.0;17890.793;0.0;0.0;0.0;0.0
UAP1_HUMAN;UAP1;147560.61;240273.45;228367.97;183553.36;227304.95;207968.77
IBP7_HUMAN;IGFBP7;71193.68;56120.332;149042.94;60660.56;86930.04;92239.22
AINX_HUMAN;INA;0.0;0.0;0.0;0.0;0.0;0.0
LAMA4_HUMAN;LAMA4;0.0;0.0;0.0;0.0;0.0;0.0
PROL4_HUMAN;PRR4;0.0;0.0;0.0;0.0;0.0;0.0
PSMD5_HUMAN;PSMD5;76494.914;76605.55;68010.45;86380.5;52393.707;69411.805
PKN1_HUMAN;PKN1;22195.312;31094.684;0.0;0.0;0.0;0.0
PKN2_HUMAN;PKN2;333989.3;345406.88;380086.38;0.0;0.0;0.0
CSRP2_HUMAN;CSRP2;174700.23;96349.086;187201.39;57941.008;113961.17;162204.92
2A5E_HUMAN;PPP2R5E;0.0;21674.61;0.0;29053.49;0.0;0.0
MK14_HUMAN;MAPK14;47427.42;64546.477;0.0;63018.062;43367.34;38419.3
CDC37_HUMAN;CDC37;123817.72;152541.4;169540.81;132767.5;137796.77;135379.56
SYPL1_HUMAN;SYPL1;32450.709;0.0;0.0;142316.8;0.0;0.0
RBBP7_HUMAN;RBBP7;81842.09;92667.484;111691.56;65483.605;64895.32;81189.445
SGCB_HUMAN;SGCB;0.0;40310.664;0.0;34907.51;0.0;0.0
CALRL_HUMAN;CALCRL;0.0;0.0;0.0;0.0;0.0;0.0
ECM1_HUMAN;ECM1;42905.51;50575.797;38406.258;30385.734;36670.914;0.0
CTF1_HUMAN;CTF1;0.0;0.0;0.0;0.0;0.0;0.0
SRSF7_HUMAN;SRSF7;67887.52;63836.434;90829.61;0.0;58233.918;0.0
CPSF6_HUMAN;CPSF6;31840.906;40531.457;40676.375;0.0;48517.902;33777.215
SMN_HUMAN;SMN1;0.0;0.0;0.0;0.0;0.0;0.0
DREB_HUMAN;DBN1;40773.742;31105.164;98345.664;36033.984;68558.7;76273.86
MAPK3_HUMAN;MAPKAPK3;0.0;19507.945;0.0;16117.739;0.0;0.0
PTGIS_HUMAN;PTGIS;130068.49;52003.836;65851.35;61256.113;71752.99;0.0
FSCN1_HUMAN;FSCN1;240514.9;238975.58;188377.69;200108.95;246736.64;255995.48
IF16_HUMAN;IFI16;117326.84;95216.0;88817.21;49703.395;79607.695;86658.32
CP1B1_HUMAN;CYP1B1;0.0;73395.15;0.0;0.0;32188.494;62813.344
H31T_HUMAN;H3-4;0.0;0.0;0.0;0.0;0.0;0.0
DECR_HUMAN;DECR1;112128.04;68726.695;62295.57;75252.26;68327.586;72996.65
MA2A1_HUMAN;MAN2A1;0.0;22058.916;0.0;17050.22;38850.84;0.0
NDUA5_HUMAN;NDUFA5;105050.32;94338.984;114815.195;82464.35;143808.66;125959.68
KYNU_HUMAN;KYNU;0.0;51930.207;0.0;0.0;54791.453;0.0
CEGT_HUMAN;UGCG;0.0;23598.535;0.0;0.0;0.0;0.0
CLPP_HUMAN;CLPP;0.0;0.0;0.0;0.0;0.0;0.0
THTR_HUMAN;TST;102674.42;64892.56;0.0;107263.71;0.0;0.0
KGUA_HUMAN;GUK1;63403.105;54055.812;61139.777;44487.773;82347.95;62198.25
GLO2_HUMAN;HAGH;33146.414;27800.541;31932.018;33194.555;27232.164;34072.9
H2A2C_HUMAN;H2AC20;2550116.5;2282452.0;3027099.2;1379114.5;2718571.0;1925829.8
NDUA9_HUMAN;NDUFA9;90113.88;120327.44;92772.8;103918.28;102105.54;124305.58
MAON_HUMAN;ME3;0.0;30154.678;0.0;23161.172;34196.926;0.0
RTN1_HUMAN;RTN1;0.0;0.0;0.0;0.0;0.0;0.0
PCKGM_HUMAN;PCK2;66391.98;66111.234;91032.38;66082.98;63554.016;95256.39
UPP1_HUMAN;UPP1;41706.164;35307.67;0.0;46566.18;0.0;0.0
DDR2_HUMAN;DDR2;38387.777;81342.6;40567.98;72462.83;44913.254;0.0
HCDH_HUMAN;HADH;217093.55;301589.28;189880.75;271937.03;434547.47;232298.03
CP51A_HUMAN;CYP51A1;0.0;42640.457;0.0;50201.03;0.0;0.0
UGPA_HUMAN;UGP2;266809.8;134256.5;168353.5;195777.69;178188.98;262961.97
VATF_HUMAN;ATP6V1F;49338.805;53153.88;57143.395;35924.086;99535.65;55922.348
TRXR1_HUMAN;TXNRD1;393749.7;254840.69;291874.84;364846.97;325297.0;208870.7
TPD53_HUMAN;TPD52L1;0.0;0.0;0.0;0.0;0.0;0.0
MIC60_HUMAN;IMMT;129504.29;100410.79;104449.66;124132.195;135581.58;111761.336
TATD3_HUMAN;TATDN3;0.0;0.0;0.0;0.0;0.0;0.0
HNRL2_HUMAN;HNRNPUL2;105382.414;91474.51;115189.08;67253.984;64552.35;85316.46
T132A_HUMAN;TMEM132A;0.0;0.0;0.0;0.0;0.0;0.0
PDS5A_HUMAN;PDS5A;0.0;0.0;0.0;0.0;0.0;0.0
WASC4_HUMAN;WASHC4;80702.8;76114.45;58848.71;75886.66;65139.08;96667.38
RSPO1_HUMAN;RSPO1;0.0;0.0;0.0;0.0;0.0;0.0
ERC6L_HUMAN;ERCC6L;0.0;0.0;0.0;0.0;0.0;0.0
TSR1_HUMAN;TSR1;0.0;156328.5;247306.94;0.0;0.0;0.0
IAH1_HUMAN;IAH1;130774.38;92987.34;85011.484;87316.57;106037.66;110098.71
ALG11_HUMAN;ALG11;0.0;0.0;0.0;0.0;0.0;0.0
QRIC1_HUMAN;QRICH1;0.0;0.0;0.0;0.0;0.0;0.0
SMU1_HUMAN;SMU1;0.0;36578.44;0.0;34340.05;0.0;0.0
AP5B1_HUMAN;AP5B1;0.0;0.0;0.0;0.0;0.0;0.0
HFE_HUMAN;HFE;0.0;0.0;0.0;0.0;0.0;0.0
LRRF1_HUMAN;LRRFIP1;36116.797;33018.777;62476.1;37525.27;81351.695;64340.723
P3H1_HUMAN;P3H1;122083.92;160209.39;184051.25;70999.22;175450.67;178224.77
EMAL3_HUMAN;EML3;239482.73;0.0;0.0;0.0;0.0;0.0
MA7D1_HUMAN;MAP7D1;72793.95;83457.21;140271.88;0.0;69964.56;71613.48
UAP1L_HUMAN;UAP1L1;101065.46;77854.555;135692.12;60636.504;69149.61;114659.17
TKFC_HUMAN;TKFC;58151.695;22761.895;0.0;31609.223;0.0;57716.85
LSM12_HUMAN;LSM12;0.0;0.0;0.0;0.0;0.0;0.0
HSDL1_HUMAN;HSDL1;0.0;0.0;0.0;0.0;0.0;0.0
AL1L2_HUMAN;ALDH1L2;74098.0;91228.61;65995.664;79539.48;135295.53;128861.25
RABL6_HUMAN;RABL6;40204.496;33836.223;41707.117;0.0;50548.656;0.0
TIM50_HUMAN;TIMM50;0.0;0.0;0.0;40123.01;0.0;0.0
PAR14_HUMAN;PARP14;0.0;0.0;0.0;0.0;0.0;0.0
FUT11_HUMAN;FUT11;0.0;0.0;0.0;0.0;0.0;0.0
GLYR1_HUMAN;GLYR1;0.0;21955.479;0.0;0.0;19641.299;0.0
VP26B_HUMAN;VPS26B;29796.59;28177.416;0.0;0.0;0.0;0.0
LARP7_HUMAN;LARP7;0.0;12740.914;0.0;0.0;0.0;0.0
NAKD2_HUMAN;NADK2;24743.434;18850.498;0.0;0.0;0.0;22868.078
KCD21_HUMAN;KCTD21;0.0;0.0;0.0;0.0;0.0;0.0
GXLT1_HUMAN;GXYLT1;0.0;0.0;0.0;0.0;0.0;0.0
ACSF3_HUMAN;ACSF3;0.0;0.0;0.0;19983.994;0.0;0.0
PPCEL_HUMAN;PREPL;0.0;44624.76;0.0;24083.771;0.0;0.0
ANO6_HUMAN;ANO6;30513.055;25905.43;0.0;52164.348;0.0;26102.416
RM51_HUMAN;MRPL51;0.0;0.0;0.0;0.0;0.0;0.0
CBWD6_HUMAN;CBWD6;0.0;0.0;0.0;0.0;0.0;0.0
TM119_HUMAN;TMEM119;135323.9;223184.75;105663.21;0.0;163725.33;0.0
MIX23_HUMAN;MIX23;0.0;0.0;0.0;0.0;0.0;0.0
PAP1L_HUMAN;PABPC1L;44314.36;61603.7;0.0;56003.645;67172.93;0.0
MBRL_HUMAN;TMEM259;0.0;0.0;0.0;0.0;0.0;0.0
FA98B_HUMAN;FAM98B;0.0;21189.168;0.0;0.0;0.0;0.0
PDCD4_HUMAN;PDCD4;81563.77;45074.008;0.0;0.0;0.0;0.0
FND3B_HUMAN;FNDC3B;0.0;17116.521;0.0;0.0;0.0;0.0
QORX_HUMAN;TP53I3;54067.574;29485.879;56295.9;39155.375;44116.535;55694.97
HIKES_HUMAN;HIKESHI;0.0;0.0;0.0;0.0;0.0;0.0
ORML2_HUMAN;ORMDL2;0.0;0.0;0.0;0.0;0.0;0.0
PDLI3_HUMAN;PDLIM3;0.0;0.0;0.0;0.0;0.0;0.0
PAR10_HUMAN;PARP10;0.0;0.0;0.0;0.0;0.0;0.0
DHB12_HUMAN;HSD17B12;103797.55;89068.14;101058.516;165858.27;72808.836;164323.48
SNUT2_HUMAN;USP39;0.0;0.0;0.0;0.0;0.0;0.0
KLH22_HUMAN;KLHL22;0.0;0.0;0.0;0.0;0.0;0.0
AGK_HUMAN;AGK;0.0;17922.01;0.0;28014.08;0.0;0.0
LACB2_HUMAN;LACTB2;29566.725;39465.625;0.0;51157.203;0.0;34964.97
P5CR3_HUMAN;PYCR3;0.0;0.0;0.0;0.0;0.0;0.0
CCD92_HUMAN;CCDC92;0.0;0.0;0.0;0.0;0.0;0.0
EIPR1_HUMAN;EIPR1;0.0;25263.217;0.0;0.0;0.0;0.0
BOLA3_HUMAN;BOLA3;0.0;0.0;0.0;0.0;0.0;0.0
COBL1_HUMAN;COBLL1;0.0;0.0;0.0;0.0;0.0;0.0
H1BP3_HUMAN;HS1BP3;61160.098;47390.695;57413.508;35044.55;86814.65;42796.918
CYBR1_HUMAN;CYBRD1;0.0;0.0;0.0;0.0;0.0;0.0
WDR81_HUMAN;WDR81;0.0;0.0;0.0;0.0;0.0;0.0
ACTBL_HUMAN;ACTBL2;310020.94;250699.7;668890.75;0.0;224303.39;634738.1
CCD93_HUMAN;CCDC93;52696.234;36646.45;0.0;30619.209;0.0;0.0
LARGN_HUMAN;PRR16;0.0;0.0;0.0;0.0;0.0;0.0
OCAD2_HUMAN;OCIAD2;0.0;0.0;0.0;0.0;0.0;0.0
HS904_HUMAN;HSP90AA4P;0.0;0.0;0.0;0.0;0.0;0.0
TM41B_HUMAN;TMEM41B;0.0;23378.533;0.0;0.0;0.0;0.0
ZN326_HUMAN;ZNF326;0.0;0.0;0.0;0.0;0.0;0.0
FILA2_HUMAN;FLG2;0.0;8993.545;0.0;0.0;0.0;0.0
IGS11_HUMAN;IGSF11;0.0;0.0;0.0;0.0;0.0;0.0
MEST_HUMAN;MEST;0.0;0.0;0.0;0.0;0.0;0.0
RIPL1_HUMAN;RILPL1;0.0;53554.746;0.0;0.0;103520.59;0.0
TP8L3_HUMAN;TNFAIP8L3;0.0;0.0;0.0;0.0;0.0;0.0
HERC4_HUMAN;HERC4;44212.734;42404.586;37607.605;59632.61;0.0;0.0
TCAL5_HUMAN;TCEAL5;0.0;38958.523;26211.484;39473.418;36204.406;0.0
PP6R3_HUMAN;PPP6R3;0.0;0.0;0.0;0.0;0.0;0.0
RABL3_HUMAN;RABL3;0.0;0.0;0.0;0.0;0.0;0.0
SH319_HUMAN;SH3D19;0.0;25150.473;0.0;30958.152;52807.39;0.0
EMC4_HUMAN;EMC4;0.0;0.0;0.0;0.0;0.0;0.0
NOMO2_HUMAN;NOMO2;54395.977;57737.793;64080.12;67800.73;59935.56;81263.69
SYEM_HUMAN;EARS2;0.0;25965.406;0.0;0.0;0.0;0.0
TGO1_HUMAN;MIA3;0.0;21395.11;0.0;21846.121;0.0;0.0
PREP_HUMAN;PITRM1;43276.51;45475.32;46065.184;70251.945;40422.176;52279.74
NHLC3_HUMAN;NHLRC3;26116.84;33906.477;0.0;0.0;0.0;0.0
WDR44_HUMAN;WDR44;0.0;0.0;0.0;0.0;0.0;0.0
DOC11_HUMAN;DOCK11;0.0;0.0;0.0;38116.03;0.0;0.0
PRC2B_HUMAN;PRRC2B;0.0;0.0;0.0;0.0;0.0;0.0
RRP12_HUMAN;RRP12;39836.156;30828.959;30257.523;25454.969;0.0;0.0
COA6_HUMAN;COA6;0.0;37938.266;0.0;0.0;0.0;0.0
TOIP1_HUMAN;TOR1AIP1;65427.203;51086.855;41886.586;0.0;0.0;0.0
SYAM_HUMAN;AARS2;0.0;0.0;0.0;0.0;0.0;0.0
PCID2_HUMAN;PCID2;0.0;0.0;0.0;0.0;0.0;0.0
HABP4_HUMAN;HABP4;0.0;39498.445;54422.81;29603.318;0.0;0.0
S27A3_HUMAN;SLC27A3;0.0;15375.392;0.0;0.0;0.0;0.0
COL12_HUMAN;COLEC12;26819.598;15632.263;0.0;36435.797;0.0;0.0
CYTSB_HUMAN;SPECC1;0.0;0.0;0.0;0.0;0.0;0.0
WIPI3_HUMAN;WDR45B;0.0;0.0;0.0;0.0;0.0;0.0
WIPI1_HUMAN;WIPI1;0.0;40605.773;0.0;45476.164;0.0;0.0
EOGT_HUMAN;EOGT;0.0;0.0;0.0;0.0;0.0;0.0
SMAG2_HUMAN;SAMD4B;0.0;20566.049;28027.363;0.0;0.0;25509.002
TBCEL_HUMAN;TBCEL;0.0;0.0;0.0;0.0;0.0;0.0
TTC38_HUMAN;TTC38;0.0;0.0;0.0;0.0;0.0;0.0
COX20_HUMAN;COX20;0.0;25579.484;0.0;29424.46;0.0;0.0
TM201_HUMAN;TMEM201;0.0;0.0;0.0;0.0;0.0;0.0
SNP47_HUMAN;SNAP47;0.0;0.0;0.0;0.0;0.0;0.0
NU188_HUMAN;NUP188;0.0;0.0;0.0;17050.342;0.0;0.0
PHYD1_HUMAN;PHYHD1;0.0;0.0;0.0;0.0;0.0;0.0
HP1B3_HUMAN;HP1BP3;150728.78;102187.53;76845.65;44372.797;93328.09;47194.777
CE170_HUMAN;CEP170;37048.977;19357.35;35948.066;0.0;0.0;39876.03
ARH_HUMAN;LDLRAP1;0.0;0.0;0.0;0.0;0.0;0.0
ODR4_HUMAN;ODR4;0.0;28320.832;0.0;29628.828;25466.385;0.0
NOL9_HUMAN;NOL9;0.0;22331.21;0.0;20795.387;0.0;0.0
HYI_HUMAN;HYI;0.0;70282.97;0.0;0.0;0.0;0.0
TPRGL_HUMAN;TPRG1L;0.0;31873.162;0.0;33131.332;0.0;0.0
C2D1B_HUMAN;CC2D1B;0.0;0.0;0.0;0.0;0.0;0.0
FBP1L_HUMAN;FNBP1L;0.0;0.0;0.0;0.0;0.0;0.0
SYRM_HUMAN;RARS2;0.0;0.0;0.0;30418.715;0.0;0.0
FKB15_HUMAN;FKBP15;51535.336;35421.266;43833.805;0.0;40377.555;35501.24
ARMD3_HUMAN;ARMH3;0.0;0.0;0.0;22839.861;0.0;0.0
CAF17_HUMAN;IBA57;0.0;0.0;0.0;0.0;0.0;0.0
HECD3_HUMAN;HECTD3;0.0;0.0;0.0;0.0;0.0;0.0
GT253_HUMAN;CERCAM;0.0;0.0;0.0;0.0;0.0;0.0
UBR4_HUMAN;UBR4;61033.773;61828.727;51015.52;50504.54;54516.07;60484.633
STXB5_HUMAN;STXBP5;25556.04;18742.484;0.0;30011.326;0.0;23551.096
SKT_HUMAN;KIAA1217;0.0;0.0;0.0;0.0;0.0;0.0
RM02_HUMAN;MRPL2;0.0;0.0;0.0;0.0;0.0;0.0
QSPP_HUMAN;C9orf64;35289.957;21135.816;0.0;23930.262;0.0;0.0
KPRP_HUMAN;KPRP;0.0;0.0;0.0;0.0;0.0;0.0
ACBD5_HUMAN;ACBD5;0.0;79317.71;0.0;0.0;0.0;0.0
ATD3B_HUMAN;ATAD3B;71080.7;71176.8;0.0;55504.875;62714.547;60825.055
WLS_HUMAN;WLS;0.0;33977.215;0.0;54286.727;0.0;0.0
INT11_HUMAN;INTS11;0.0;0.0;0.0;0.0;0.0;0.0
CPTP_HUMAN;CPTP;0.0;0.0;0.0;0.0;0.0;0.0
DCAF8_HUMAN;DCAF8;0.0;0.0;0.0;0.0;0.0;0.0
SPD2A_HUMAN;SH3PXD2A;0.0;0.0;0.0;0.0;0.0;0.0
DDI2_HUMAN;DDI2;0.0;0.0;0.0;0.0;0.0;0.0
H37_HUMAN;H3-7;0.0;0.0;0.0;0.0;0.0;0.0
THMS2_HUMAN;THEMIS2;0.0;0.0;0.0;0.0;0.0;0.0
NT5D1_HUMAN;NT5DC1;39738.93;41683.51;0.0;42333.49;58035.11;0.0
PXDC1_HUMAN;PXDC1;0.0;0.0;0.0;0.0;0.0;0.0
PR14L_HUMAN;PRR14L;0.0;101227.266;0.0;0.0;0.0;0.0
ANR45_HUMAN;ANKRD45;0.0;0.0;0.0;0.0;0.0;0.0
LYRM7_HUMAN;LYRM7;0.0;0.0;0.0;0.0;0.0;0.0
EMC10_HUMAN;EMC10;0.0;0.0;0.0;0.0;0.0;0.0
VPS53_HUMAN;VPS53;0.0;0.0;0.0;17313.154;0.0;0.0
STRP1_HUMAN;STRIP1;0.0;35652.824;0.0;55466.22;0.0;0.0
AB17B_HUMAN;ABHD17B;0.0;0.0;0.0;0.0;0.0;0.0
OBSCN_HUMAN;OBSCN;0.0;765381.9;0.0;421330.84;0.0;0.0
MRCKA_HUMAN;CDC42BPA;0.0;225033.39;0.0;0.0;0.0;0.0
RPRD2_HUMAN;RPRD2;0.0;0.0;0.0;0.0;0.0;0.0
ANGE2_HUMAN;ANGEL2;0.0;134603.77;0.0;0.0;0.0;0.0
PR38B_HUMAN;PRPF38B;0.0;0.0;0.0;0.0;0.0;0.0
TT39B_HUMAN;TTC39B;0.0;0.0;0.0;0.0;0.0;0.0
BRE1A_HUMAN;RNF20;0.0;0.0;0.0;0.0;0.0;0.0
CAHD1_HUMAN;CACHD1;0.0;0.0;0.0;0.0;0.0;0.0
BROX_HUMAN;BROX;44427.996;33934.562;33902.234;36896.6;30199.098;0.0
FOCAD_HUMAN;FOCAD;0.0;0.0;0.0;0.0;0.0;0.0
GP107_HUMAN;GPR107;0.0;0.0;0.0;0.0;0.0;0.0
SNX30_HUMAN;SNX30;0.0;0.0;0.0;0.0;0.0;0.0
DAB2P_HUMAN;DAB2IP;0.0;0.0;0.0;0.0;0.0;0.0
LYPL1_HUMAN;LYPLAL1;28193.77;17401.477;0.0;20405.664;0.0;0.0
SYPL2_HUMAN;SYPL2;0.0;0.0;0.0;0.0;0.0;0.0
ECM29_HUMAN;ECPAS;58930.76;78278.73;54709.645;89710.87;69609.87;81612.695
MEDAG_HUMAN;MEDAG;0.0;0.0;0.0;0.0;0.0;0.0
TUT7_HUMAN;TUT7;0.0;0.0;0.0;0.0;0.0;0.0
DEN4C_HUMAN;DENND4C;0.0;0.0;0.0;0.0;0.0;0.0
DMRTA_HUMAN;DMRTA1;0.0;0.0;0.0;0.0;0.0;0.0
NAA35_HUMAN;NAA35;0.0;0.0;0.0;0.0;0.0;0.0
MBNL2_HUMAN;MBNL2;0.0;0.0;0.0;0.0;0.0;0.0
CARL1_HUMAN;CARMIL1;0.0;0.0;0.0;0.0;0.0;0.0
FHI2A_HUMAN;FHIP2A;0.0;39382.812;0.0;44798.04;0.0;0.0
ZDH20_HUMAN;ZDHHC20;0.0;0.0;0.0;0.0;0.0;0.0
SPRY7_HUMAN;SPRYD7;0.0;20150.7;0.0;23267.705;0.0;19825.172
MIC13_HUMAN;MICOS13;26268.791;30286.176;0.0;42097.758;0.0;0.0
CD276_HUMAN;CD276;61622.434;34932.926;80640.67;48879.93;0.0;59355.84
RN213_HUMAN;RNF213;155171.67;31574.195;0.0;77127.78;0.0;154148.45
TNS2_HUMAN;TNS2;0.0;0.0;0.0;0.0;0.0;0.0
KANK2_HUMAN;KANK2;105609.01;63078.66;64061.31;97026.45;70843.02;67016.47
WAC2A_HUMAN;WASHC2A;57847.45;41764.402;54979.47;27432.71;70884.42;35416.63
LPCT4_HUMAN;LPCAT4;0.0;0.0;0.0;0.0;0.0;0.0
STEA3_HUMAN;STEAP3;0.0;0.0;0.0;47491.434;0.0;0.0
F91A1_HUMAN;FAM91A1;0.0;0.0;0.0;0.0;0.0;0.0
TBC9B_HUMAN;TBC1D9B;0.0;40817.24;0.0;51268.86;61769.055;42883.695
MAP1S_HUMAN;MAP1S;41671.91;34504.63;0.0;44034.34;70110.83;71862.15
A16L1_HUMAN;ATG16L1;0.0;17751.844;0.0;0.0;0.0;17690.271
STEA4_HUMAN;STEAP4;0.0;0.0;0.0;55494.84;0.0;0.0
GL8D1_HUMAN;GLT8D1;0.0;46221.33;0.0;39980.465;0.0;44368.242
TENS3_HUMAN;TNS3;25016.082;10404.661;0.0;24834.441;0.0;22664.617
MBLC2_HUMAN;MBLAC2;0.0;0.0;0.0;24955.254;27572.455;0.0
KCD16_HUMAN;KCTD16;0.0;0.0;0.0;0.0;0.0;0.0
INT3_HUMAN;INTS3;0.0;0.0;0.0;0.0;0.0;0.0
RHG17_HUMAN;ARHGAP17;31135.736;27781.59;41154.168;31105.393;0.0;35154.938
VIR_HUMAN;VIRMA;0.0;0.0;0.0;0.0;0.0;0.0
CYTSA_HUMAN;SPECC1L;0.0;23429.992;45547.785;0.0;48950.133;0.0
HEAT6_HUMAN;HEATR6;0.0;0.0;0.0;0.0;0.0;0.0
NB5R2_HUMAN;CYB5R2;0.0;0.0;0.0;0.0;0.0;0.0
ATLA3_HUMAN;ATL3;175425.61;150542.95;143624.78;282739.44;131427.92;175269.0
RL7L_HUMAN;RPL7L1;0.0;0.0;0.0;0.0;0.0;0.0
NXN_HUMAN;NXN;47466.848;53940.68;0.0;44033.242;28786.768;0.0
H2B2C_HUMAN;H2BC20P;175055.56;173029.62;164280.75;0.0;160399.53;0.0
IQEC1_HUMAN;IQSEC1;42566.047;0.0;0.0;0.0;0.0;0.0
VASN_HUMAN;VASN;118022.68;147745.66;107934.17;66677.4;124044.49;94029.43
SFRP4_HUMAN;SFRP4;0.0;0.0;0.0;0.0;0.0;0.0
CPIN1_HUMAN;CIAPIN1;0.0;0.0;0.0;0.0;0.0;0.0
SMYD5_HUMAN;SMYD5;0.0;20399.297;0.0;20707.07;24616.89;0.0
