Protein.ID;Gene;DPSCs_c_12 MaxLFQ Intensity;DPSCs_c_16 MaxLFQ Intensity;DPSCs_c_23 MaxLFQ Intensity;DPSCs_c_38 MaxLFQ Intensity;DPSCs_d_12 MaxLFQ Intensity;DPSCs_d_16 MaxLFQ Intensity;DPSCs_d_23 MaxLFQ Intensity;DPSCs_d_38 MaxLFQ Intensity
SMAG2_HUMAN;SAMD4B;25618.312;0.0;0.0;22670.123;0.0;0.0;0.0;0.0
TBCEL_HUMAN;TBCEL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TTC38_HUMAN;TTC38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COX20_HUMAN;COX20;48617.656;0.0;0.0;36485.746;44701.965;51383.758;0.0;61571.285
TM201_HUMAN;TMEM201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNP47_HUMAN;SNAP47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NU188_HUMAN;NUP188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHYD1_HUMAN;PHYHD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HP1B3_HUMAN;HP1BP3;117619.99;104950.51;108117.305;84256.695;119731.73;116967.69;119505.445;87242.41
CE170_HUMAN;CEP170;0.0;0.0;0.0;0.0;0.0;0.0;41333.4;0.0
ARH_HUMAN;LDLRAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ODR4_HUMAN;ODR4;0.0;29137.973;27459.488;29571.078;24267.549;32356.523;0.0;39918.508
NOL9_HUMAN;NOL9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HYI_HUMAN;HYI;0.0;0.0;0.0;72409.21;0.0;0.0;0.0;0.0
TPRGL_HUMAN;TPRG1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C2D1B_HUMAN;CC2D1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBP1L_HUMAN;FNBP1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYRM_HUMAN;RARS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FKB15_HUMAN;FKBP15;32533.295;32890.227;37807.566;30321.15;38596.332;37846.9;52561.332;30869.139
ARMD3_HUMAN;ARMH3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAF17_HUMAN;IBA57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HECD3_HUMAN;HECTD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GT253_HUMAN;CERCAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBR4_HUMAN;UBR4;73644.125;67519.74;55301.688;81537.234;59187.023;61586.46;0.0;68655.82
STXB5_HUMAN;STXBP5;0.0;0.0;0.0;0.0;29672.12;0.0;33892.777;0.0
SKT_HUMAN;KIAA1217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RM02_HUMAN;MRPL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QSPP_HUMAN;C9orf64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31467.766
KPRP_HUMAN;KPRP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACBD5_HUMAN;ACBD5;67634.99;0.0;55432.67;0.0;0.0;0.0;0.0;0.0
ATD3B_HUMAN;ATAD3B;69536.64;0.0;0.0;57999.926;0.0;0.0;0.0;0.0
WLS_HUMAN;WLS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
INT11_HUMAN;INTS11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CPTP_HUMAN;CPTP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCAF8_HUMAN;DCAF8;0.0;47081.75;0.0;62631.656;0.0;60872.582;0.0;0.0
SPD2A_HUMAN;SH3PXD2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDI2_HUMAN;DDI2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H37_HUMAN;H3-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THMS2_HUMAN;THEMIS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NT5D1_HUMAN;NT5DC1;0.0;99204.26;86743.29;77911.76;0.0;0.0;0.0;0.0
PXDC1_HUMAN;PXDC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PR14L_HUMAN;PRR14L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANR45_HUMAN;ANKRD45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LYRM7_HUMAN;LYRM7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EMC10_HUMAN;EMC10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VPS53_HUMAN;VPS53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STRP1_HUMAN;STRIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AB17B_HUMAN;ABHD17B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OBSCN_HUMAN;OBSCN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MRCKA_HUMAN;CDC42BPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPRD2_HUMAN;RPRD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANGE2_HUMAN;ANGEL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PR38B_HUMAN;PRPF38B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TT39B_HUMAN;TTC39B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BRE1A_HUMAN;RNF20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAHD1_HUMAN;CACHD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BROX_HUMAN;BROX;56568.53;37593.47;0.0;0.0;0.0;49338.91;31736.402;43097.13
FOCAD_HUMAN;FOCAD;0.0;0.0;0.0;28396.094;0.0;0.0;0.0;0.0
GP107_HUMAN;GPR107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNX30_HUMAN;SNX30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DAB2P_HUMAN;DAB2IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LYPL1_HUMAN;LYPLAL1;0.0;0.0;0.0;0.0;14263.913;0.0;0.0;22019.133
SYPL2_HUMAN;SYPL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECM29_HUMAN;ECPAS;82735.41;74991.836;69557.06;88592.305;64975.44;94293.805;53434.504;105581.734
MEDAG_HUMAN;MEDAG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TUT7_HUMAN;TUT7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DEN4C_HUMAN;DENND4C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DMRTA_HUMAN;DMRTA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NAA35_HUMAN;NAA35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MBNL2_HUMAN;MBNL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CARL1_HUMAN;CARMIL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FHI2A_HUMAN;FHIP2A;0.0;0.0;0.0;22454.688;18285.041;0.0;0.0;33666.656
ZDH20_HUMAN;ZDHHC20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPRY7_HUMAN;SPRYD7;24453.637;0.0;0.0;0.0;20566.19;0.0;0.0;0.0
MIC13_HUMAN;MICOS13;0.0;0.0;0.0;0.0;34207.098;0.0;0.0;0.0
CD276_HUMAN;CD276;0.0;0.0;73663.53;0.0;55116.945;0.0;38566.188;0.0
RN213_HUMAN;RNF213;114361.805;0.0;0.0;127768.95;0.0;0.0;0.0;161831.69
TNS2_HUMAN;TNS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21625.957
KANK2_HUMAN;KANK2;53905.05;41501.887;48067.844;64834.746;50654.586;62184.137;65138.676;77107.1
WAC2A_HUMAN;WASHC2A;42103.035;53117.195;58817.26;35497.855;37965.023;53127.85;60760.664;38850.3
LPCT4_HUMAN;LPCAT4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STEA3_HUMAN;STEAP3;44021.746;0.0;0.0;0.0;0.0;0.0;0.0;31544.43
F91A1_HUMAN;FAM91A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBC9B_HUMAN;TBC1D9B;59993.402;0.0;0.0;71398.37;58979.953;0.0;0.0;50279.242
MAP1S_HUMAN;MAP1S;63460.11;60690.7;48532.004;69421.73;57196.797;69838.21;0.0;83240.76
A16L1_HUMAN;ATG16L1;0.0;0.0;0.0;31849.383;0.0;18657.023;30015.664;0.0
STEA4_HUMAN;STEAP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GL8D1_HUMAN;GLT8D1;61248.56;0.0;0.0;54353.066;0.0;0.0;0.0;0.0
TENS3_HUMAN;TNS3;0.0;41106.2;0.0;0.0;19049.9;33414.086;0.0;26249.736
MBLC2_HUMAN;MBLAC2;0.0;29608.162;0.0;0.0;0.0;27908.037;0.0;34278.797
KCD16_HUMAN;KCTD16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
INT3_HUMAN;INTS3;0.0;0.0;0.0;23784.227;0.0;0.0;0.0;0.0
RHG17_HUMAN;ARHGAP17;0.0;0.0;0.0;40074.934;0.0;0.0;0.0;0.0
VIR_HUMAN;VIRMA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYTSA_HUMAN;SPECC1L;0.0;63682.902;0.0;0.0;0.0;0.0;0.0;0.0
HEAT6_HUMAN;HEATR6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NB5R2_HUMAN;CYB5R2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATLA3_HUMAN;ATL3;182821.67;128701.52;130956.47;140987.12;158404.44;153241.53;104792.08;229158.0
RL7L_HUMAN;RPL7L1;0.0;0.0;0.0;13858.41;0.0;0.0;0.0;0.0
NXN_HUMAN;NXN;47540.734;52148.91;48926.93;59813.77;35661.367;47685.047;0.0;29868.354
H2B2C_HUMAN;H2BC20P;211664.72;160530.7;272760.1;125978.13;314371.47;130406.836;0.0;0.0
IQEC1_HUMAN;IQSEC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VASN_HUMAN;VASN;159930.48;66259.99;139004.19;193082.64;46690.242;79786.2;80006.93;99341.15
SFRP4_HUMAN;SFRP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CPIN1_HUMAN;CIAPIN1;0.0;0.0;0.0;0.0;0.0;0.0;27315.717;0.0
SMYD5_HUMAN;SMYD5;41110.223;47204.895;32021.174;38688.883;40451.87;45950.676;0.0;35073.12
PTRD1_HUMAN;PTRHD1;0.0;0.0;16870.977;0.0;18814.283;0.0;40228.82;28197.418
NADE_HUMAN;NADSYN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELP2_HUMAN;ELP2;35051.71;37705.76;0.0;35090.02;27043.115;0.0;0.0;36961.305
LTOR1_HUMAN;LAMTOR1;190309.3;0.0;198400.47;168211.6;275483.62;0.0;229127.33;150789.12
DRS7B_HUMAN;DHRS7B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TWF2_HUMAN;TWF2;78815.11;60863.598;76311.38;78906.6;67665.234;63901.26;77824.21;54710.53
DESI1_HUMAN;DESI1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SESQ2_HUMAN;PHETA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TNG2_HUMAN;TANGO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
P4R3A_HUMAN;PPP4R3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TYW3_HUMAN;TYW3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACD10_HUMAN;ACAD10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K2C80_HUMAN;KRT80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDE12_HUMAN;PDE12;0.0;33759.39;41163.965;0.0;46236.64;55150.19;0.0;58764.484
NAA16_HUMAN;NAA16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCMC1_HUMAN;SLC25A24;54952.523;72813.52;59634.316;60455.0;76147.72;78520.72;51598.52;45490.254
REEP3_HUMAN;REEP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RETST_HUMAN;RETSAT;0.0;0.0;18172.031;38029.06;24799.402;18003.123;0.0;69274.8
RINT1_HUMAN;RINT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TM214_HUMAN;TMEM214;36275.395;0.0;32438.84;58784.145;38488.316;0.0;0.0;51772.168
TECT3_HUMAN;TCTN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HIBCH_HUMAN;HIBCH;0.0;0.0;60898.26;45366.46;47121.89;28976.424;45407.04;0.0
ARMC6_HUMAN;ARMC6;30950.887;0.0;31418.113;32746.543;0.0;0.0;0.0;30445.105
PPR18_HUMAN;PPP1R18;86004.75;46879.977;84586.234;47349.492;54975.062;47796.414;73405.41;31886.57
STEAL_HUMAN;STEAP1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MZT2B_HUMAN;MZT2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAVN1_HUMAN;CAVIN1;283878.97;286868.0;334471.94;333464.75;426099.0;283233.22;624099.75;307331.25
BORG3_HUMAN;CDC42EP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DHX57_HUMAN;DHX57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERAP2_HUMAN;ERAP2;0.0;44629.504;30873.102;0.0;0.0;39621.62;0.0;74746.62
MBOA5_HUMAN;LPCAT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CDC73_HUMAN;CDC73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RM14_HUMAN;MRPL14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S27A4_HUMAN;SLC27A4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C2D1A_HUMAN;CC2D1A;0.0;0.0;0.0;0.0;0.0;33076.465;0.0;0.0
TATD1_HUMAN;TATDN1;0.0;0.0;26496.64;0.0;0.0;0.0;0.0;0.0
CH082_HUMAN;C8orf82;44330.727;38435.94;41472.133;0.0;0.0;58633.023;0.0;42477.445
EDC4_HUMAN;EDC4;70611.74;54481.516;57611.523;77878.36;54805.875;42327.047;48799.246;46955.707
PRP8_HUMAN;PRPF8;539869.4;516183.9;289186.25;459583.12;0.0;0.0;0.0;526193.44
SCYL2_HUMAN;SCYL2;22660.19;0.0;0.0;28622.861;0.0;0.0;0.0;0.0
TTC27_HUMAN;TTC27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GOLM2_HUMAN;GOLM2;19539.951;0.0;18326.834;17142.682;0.0;0.0;0.0;27724.426
FDX2_HUMAN;FDX2;0.0;0.0;0.0;0.0;0.0;0.0;56705.28;0.0
FAHD1_HUMAN;FAHD1;0.0;0.0;0.0;0.0;0.0;0.0;69698.555;0.0
RL22L_HUMAN;RPL22L1;49236.367;64726.39;98899.72;56139.45;45439.04;64218.406;100188.96;74380.37
ANR16_HUMAN;ANKRD16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ALKB5_HUMAN;ALKBH5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDXD1_HUMAN;PDXDC1;46713.055;0.0;0.0;42239.0;40701.406;0.0;0.0;69857.52
MEAK7_HUMAN;MEAK7;0.0;20457.99;30006.86;0.0;19761.572;27695.213;0.0;0.0
S27A1_HUMAN;SLC27A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGM2L_HUMAN;PGM2L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTR9_HUMAN;CTR9;0.0;0.0;0.0;0.0;16507.018;0.0;0.0;0.0
AAGAB_HUMAN;AAGAB;0.0;24573.115;16929.844;9079.65;0.0;0.0;0.0;19763.035
VIP1_HUMAN;PPIP5K1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TTC37_HUMAN;TTC37;35603.79;45286.42;28752.107;42845.652;27514.203;35042.805;0.0;44842.965
ULK3_HUMAN;ULK3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYDM_HUMAN;DARS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TMM65_HUMAN;TMEM65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NCEH1_HUMAN;NCEH1;71240.26;73236.125;74238.99;84858.99;50601.41;78274.555;53964.434;67958.234
FOXR1_HUMAN;FOXR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MDEAS_HUMAN;MIDEAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZC3HE_HUMAN;ZC3H14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CNST_HUMAN;CNST;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OGFD3_HUMAN;OGFOD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LARP1_HUMAN;LARP1;120073.2;173611.38;120692.33;129223.68;63286.426;175336.89;78510.8;139541.66
TMED8_HUMAN;TMED8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZNT9_HUMAN;SLC30A9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BL1S3_HUMAN;BLOC1S3;0.0;27532.344;0.0;0.0;0.0;0.0;37061.96;0.0
BL1S2_HUMAN;BLOC1S2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATRAP_HUMAN;AGTRAP;0.0;0.0;0.0;0.0;25517.832;0.0;0.0;0.0
POTEE_HUMAN;POTEE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SARM1_HUMAN;SARM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S4A10_HUMAN;SLC4A10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1TM_HUMAN;MTHFD1L;65893.22;148576.45;51049.75;65367.6;65900.69;98375.74;0.0;97004.82
CRTC1_HUMAN;CRTC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSPG4_HUMAN;CSPG4;86786.125;45775.797;65434.535;73661.52;92187.05;49447.992;62107.96;67705.125
MOXD1_HUMAN;MOXD1;49875.152;0.0;0.0;0.0;79567.88;0.0;28543.621;0.0
CP20A_HUMAN;CYP20A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARAID_HUMAN;ATRAID;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLGT2_HUMAN;POGLUT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TM205_HUMAN;TMEM205;53369.38;69371.445;50232.164;42448.38;71583.44;73257.64;0.0;75606.27
LRSM1_HUMAN;LRSAM1;37278.812;51730.977;30476.113;29621.639;52736.867;42041.246;0.0;0.0
F180A_HUMAN;FAM180A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GAK1B_HUMAN;GASK1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TX261_HUMAN;TEX261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TMCO3_HUMAN;TMCO3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LCLT1_HUMAN;LCLAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAYN_HUMAN;LAYN;631591.06;0.0;442409.53;336000.6;0.0;0.0;0.0;0.0
MET7B_HUMAN;METTL7B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PXDC2_HUMAN;PLXDC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PI16_HUMAN;PI16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CREL2_HUMAN;CRELD2;0.0;0.0;37420.445;0.0;57157.293;50378.37;53050.496;0.0
WDR82_HUMAN;WDR82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MIC27_HUMAN;APOOL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAT4_HUMAN;FAT4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PACS1_HUMAN;PACS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MPRIP_HUMAN;MPRIP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RFIP1_HUMAN;RAB11FIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBMS3_HUMAN;RBMS3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PNCB_HUMAN;NAPRT;22653.41;32179.402;20012.354;0.0;23183.895;29849.062;0.0;0.0
DNMBP_HUMAN;DNMBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HACD2_HUMAN;HACD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B3GLT_HUMAN;B3GLCT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GGYF2_HUMAN;GIGYF2;28548.906;31272.328;30502.297;30101.5;27764.041;36275.72;33967.57;25522.955
CD109_HUMAN;CD109;161444.0;99165.23;73792.414;92868.86;103170.57;130029.234;113699.71;53504.387
THADA_HUMAN;THADA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSDL2_HUMAN;HSDL2;79583.14;62365.832;81995.57;90272.625;93174.65;47468.17;68990.31;57707.543
KAT3_HUMAN;KYAT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43467.0
CERS6_HUMAN;CERS6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPR21_HUMAN;PPP1R21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THSD4_HUMAN;THSD4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYNE3_HUMAN;SYNE3;0.0;44315.492;0.0;56511.76;48564.25;57945.21;0.0;71767.29
NFXL1_HUMAN;NFXL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QSOX2_HUMAN;QSOX2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RIPR1_HUMAN;RIPOR1;0.0;0.0;0.0;76482.86;0.0;0.0;0.0;0.0
MFSD6_HUMAN;MFSD6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBR3_HUMAN;UBR3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BGIN_HUMAN;BARGIN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TM1L2_HUMAN;TOM1L2;81235.21;94545.914;108339.79;71820.04;76400.85;131321.73;94589.34;80013.67
SYDE1_HUMAN;SYDE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANKS3_HUMAN;ANKS3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STXB4_HUMAN;STXBP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TMTC3_HUMAN;TMTC3;0.0;0.0;143226.98;181447.5;37961.414;0.0;0.0;0.0
VP13C_HUMAN;VPS13C;41919.37;0.0;0.0;0.0;0.0;0.0;0.0;50519.227
ACD11_HUMAN;ACAD11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAPH1_HUMAN;RAPH1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBP53_HUMAN;USP53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHSS3_HUMAN;CHSY3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IKIP_HUMAN;IKBIP;60004.566;74213.21;61258.242;99268.39;60184.51;79008.28;68926.87;81051.87
UB2R2_HUMAN;UBE2R2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H32_HUMAN;H3C15;1012012.0;400147.56;1135178.0;719944.7;382482.1;506663.66;0.0;265580.6
LARP4_HUMAN;LARP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS27L_HUMAN;RPS27L;0.0;0.0;0.0;0.0;118313.0;0.0;64033.48;0.0
MTSS2_HUMAN;MTSS2;56220.66;26655.213;39704.42;0.0;0.0;34016.58;0.0;0.0
PDZD4_HUMAN;PDZD4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCD80_HUMAN;CCDC80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BT2A1_HUMAN;BTN2A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPT6H_HUMAN;SUPT6H;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SND1_HUMAN;SND1;322651.9;330204.88;271572.28;323958.78;301187.22;338302.3;221426.14;332669.5
TM10C_HUMAN;TRMT10C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5MP2_HUMAN;BZW1;162530.48;115870.18;129430.17;111329.38;131595.47;114456.79;68674.61;137729.34
CHST9_HUMAN;CHST9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DHX30_HUMAN;DHX30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3M_HUMAN;EIF3M;99198.88;96634.16;86847.445;75526.664;92528.125;101902.09;76750.81;131596.52
ARMX2_HUMAN;ARMCX2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD37L_HUMAN;CDC37L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RRAGA_HUMAN;RRAGA;51490.883;33575.89;48115.83;52277.56;51795.082;46714.76;53084.562;69156.85
CYFP1_HUMAN;CYFIP1;61166.816;71392.43;54941.56;57371.83;40993.777;41122.17;0.0;60576.562
NDUF7_HUMAN;NDUFAF7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GET4_HUMAN;GET4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN6_HUMAN;COPS6;52305.79;66269.97;55865.91;55711.848;52595.82;57731.27;40526.473;56597.93
PCAT2_HUMAN;LPCAT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34225.008
ENOF1_HUMAN;ENOSF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DHX32_HUMAN;DHX32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TAOK1_HUMAN;TAOK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RFIP2_HUMAN;RAB11FIP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3BP5L_HUMAN;SH3BP5L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KDM3B_HUMAN;KDM3B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RIR2B_HUMAN;RRM2B;0.0;0.0;0.0;24349.727;0.0;0.0;0.0;0.0
HS2ST_HUMAN;HS2ST1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NIPA1_HUMAN;NIPA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MICA3_HUMAN;MICAL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHF5A_HUMAN;PHF5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S36A1_HUMAN;SLC36A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
