Protein.ID;Gene;DPSCs_c_12 MaxLFQ Intensity;DPSCs_c_16 MaxLFQ Intensity;DPSCs_c_23 MaxLFQ Intensity;DPSCs_c_38 MaxLFQ Intensity;DPSCs_d_12 MaxLFQ Intensity;DPSCs_d_16 MaxLFQ Intensity;DPSCs_d_23 MaxLFQ Intensity;DPSCs_d_38 MaxLFQ Intensity
K1C16_HUMAN;KRT16;137455.33;138358.1;173438.72;182427.9;225427.05;446346.3;345627.7;180650.0
IBP1_HUMAN;IGFBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RSSA_HUMAN;RPSA;68998.234;0.0;74795.17;0.0;0.0;0.0;0.0;0.0
CD63_HUMAN;CD63;0.0;170391.72;0.0;0.0;0.0;0.0;0.0;0.0
SNRPA_HUMAN;SNRPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENOG_HUMAN;ENO2;96664.24;137949.64;101694.0;83888.48;107573.87;118418.08;0.0;71157.234
GSTP1_HUMAN;GSTP1;1078857.6;401899.28;1078946.2;195734.77;656894.2;440257.3;403940.66;231718.53
MMP7_HUMAN;MMP7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GROA_HUMAN;CXCL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LEG1_HUMAN;LGALS1;4199654.0;2303780.5;4314696.0;417939.78;1528810.9;1191965.5;995210.75;750176.7
DHPR_HUMAN;QDPR;0.0;0.0;50988.836;0.0;0.0;0.0;0.0;0.0
HMGB1_HUMAN;HMGB1;288507.25;0.0;234849.78;0.0;0.0;0.0;0.0;0.0
SPRC_HUMAN;SPARC;2653984.8;2983154.2;2396805.2;4163559.8;1901841.0;1152077.0;2342441.0;2175675.5
GSTM1_HUMAN;GSTM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPM1_HUMAN;TPM1;184167.73;406660.97;352544.84;273081.12;205036.42;371361.94;299430.3;253811.0
CLCA_HUMAN;CLTA;88853.07;75083.44;73145.5;0.0;0.0;0.0;0.0;86389.78
CLCB_HUMAN;CLTB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANXA4_HUMAN;ANXA4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
INHBB_HUMAN;INHBB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMOX1_HUMAN;HMOX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSF1_HUMAN;CSF1;182783.08;323725.47;293773.3;216199.67;299246.44;246819.27;264213.28;144169.73
PGFRB_HUMAN;PDGFRB;81652.71;136282.47;142405.12;124026.78;0.0;141014.23;139798.56;134408.1
DLDH_HUMAN;DLD;169564.8;85950.05;130123.79;83541.31;0.0;106606.24;0.0;80931.055
ROA1_HUMAN;HNRNPA1;177946.05;107122.69;161656.8;59927.25;117467.54;86220.25;0.0;75035.68
CATH_HUMAN;CTSH;0.0;95391.64;0.0;119359.945;0.0;0.0;0.0;165407.33
C1S_HUMAN;C1S;2446112.0;4564720.5;2416434.0;1441866.5;1931021.5;3207181.5;2942550.5;1502365.9
PARP1_HUMAN;PARP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UCHL1_HUMAN;UCHL1;124182.82;127491.09;136847.75;111239.91;90879.71;191302.44;119134.81;174344.67
LKHA4_HUMAN;LTA4H;114855.89;138569.56;160593.48;74497.34;135427.19;123275.234;112433.31;123323.47
ALDOC_HUMAN;ALDOC;372803.34;522172.2;519217.53;141344.55;306145.88;651104.56;343897.53;440994.44
CO4A_HUMAN;C4A;88619.85;106198.07;96715.586;78060.86;133276.89;151199.73;203158.64;90594.08
H2AZ_HUMAN;H2AZ1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELFN1_HUMAN;ELFN1;75644.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0
POTEJ_HUMAN;POTEJ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SAA1_HUMAN;SAA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SAA2_HUMAN;SAA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HS71A_HUMAN;HSPA1A;72310.25;82020.45;118936.16;68503.414;0.0;85037.59;122345.93;88002.75
CALM1_HUMAN;CALM1;470975.44;710385.0;463251.25;383505.72;333197.6;792637.06;442284.1;1011903.1
SRGN_HUMAN;SRGN;0.0;1104203.8;0.0;0.0;0.0;1186182.6;1815015.4;0.0
IL8_HUMAN;CXCL8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RO60_HUMAN;RO60;0.0;125900.5;138923.84;0.0;0.0;91443.62;0.0;0.0
PRB4_HUMAN;PRB4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LYAG_HUMAN;GAA;145179.73;136249.9;170889.19;0.0;190488.94;175850.2;170071.77;125074.086
RRAS_HUMAN;RRAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H14_HUMAN;H1-4;140757.25;0.0;84562.22;0.0;0.0;0.0;0.0;96763.13
OSTP_HUMAN;SPP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTPRF_HUMAN;PTPRF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THIO_HUMAN;TXN;546968.06;444368.5;592998.44;215693.58;456176.56;301865.1;247278.22;210446.81
COX5B_HUMAN;COX5B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPGB_HUMAN;CTSA;539577.4;353835.22;448828.84;178107.3;434004.4;433710.28;318949.75;325674.56
CO7_HUMAN;C7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KAP0_HUMAN;PRKAR1A;99337.586;97988.82;135982.73;0.0;0.0;0.0;0.0;0.0
TFPI1_HUMAN;TFPI;104966.695;203372.78;165919.61;174709.19;325757.53;225606.84;197625.06;149354.72
KIT_HUMAN;KIT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESTD_HUMAN;ESD;0.0;0.0;54197.473;0.0;0.0;95384.03;0.0;0.0
CH60_HUMAN;HSPD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THB_HUMAN;THRB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLUS_HUMAN;CLU;592864.75;1796079.4;1781860.0;350719.06;445653.2;2338447.0;1317357.0;2123582.8
HPLN1_HUMAN;HAPLN1;391661.84;286064.78;309028.47;0.0;408706.03;191494.17;407422.16;0.0
BIP_HUMAN;HSPA5;397470.0;559163.44;369541.16;303943.47;306587.8;479065.84;340500.34;318126.28
LAMC1_HUMAN;LAMC1;426211.75;1189110.5;778912.75;514908.44;564757.3;605198.25;987188.1;432498.16
PPAL_HUMAN;ACP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSP7C_HUMAN;HSPA8;542974.94;426636.1;547114.8;215750.1;307294.53;483415.94;311400.5;358928.25
GTR1_HUMAN;SLC2A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GTR3_HUMAN;SLC2A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PYGB_HUMAN;PYGB;0.0;0.0;185016.48;0.0;0.0;317916.5;0.0;241003.98
RALA_HUMAN;RALA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BCR_HUMAN;BCR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAMP1_HUMAN;LAMP1;929573.2;1053043.8;724595.6;326370.7;0.0;595960.0;0.0;0.0
FGFR1_HUMAN;FGFR1;222904.11;84796.55;175959.34;57590.145;230913.7;103148.73;216762.22;109187.445
G6PD_HUMAN;G6PD;138527.52;102468.02;136137.67;0.0;142600.98;122815.586;82663.81;93458.54
UBL4A_HUMAN;UBL4A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSG1_HUMAN;PSG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1TC_HUMAN;MTHFD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MPRI_HUMAN;IGF2R;77282.76;72620.695;83081.78;72477.19;0.0;68216.99;81661.305;0.0
ADHX_HUMAN;ADH5;95944.36;80252.77;116352.484;0.0;0.0;0.0;0.0;0.0
PCNA_HUMAN;PCNA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYHC_HUMAN;HARS;0.0;0.0;0.0;0.0;0.0;113196.32;0.0;0.0
COBA1_HUMAN;COL11A1;101837.66;0.0;0.0;90178.96;252386.98;0.0;88695.3;165717.14
CO6A1_HUMAN;COL6A1;5153160.5;3140029.0;4818811.5;2932412.8;4713324.5;2385595.5;6148182.5;4412348.5
CO6A2_HUMAN;COL6A2;3459031.5;1931027.6;1992431.1;1568170.1;2310520.5;1807317.1;2175091.0;2007775.9
CO6A3_HUMAN;COL6A3;1957782.8;1818102.5;1664596.8;872249.06;1294838.1;1667359.2;1762892.5;1238144.8
ADT3_HUMAN;SLC25A6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FA5_HUMAN;F5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60776.78
IMDH2_HUMAN;IMPDH2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPR_HUMAN;TPR;334935.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTHR_HUMAN;PTHLH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PIP_HUMAN;PIP;0.0;325938.16;64350.168;0.0;670802.0;435933.1;377856.12;0.0
KCRB_HUMAN;CKB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACTN1_HUMAN;ACTN1;811583.8;1032510.75;1028856.5;408118.62;656422.2;992135.6;729415.6;946063.6
ACE_HUMAN;ACE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PEPD_HUMAN;PEPD;313095.56;232713.06;332457.4;121415.18;213180.47;165134.84;93549.234;145800.95
XRCC6_HUMAN;XRCC6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
XRCC5_HUMAN;XRCC5;61560.42;0.0;58969.246;0.0;0.0;0.0;0.0;0.0
LAMP2_HUMAN;LAMP2;0.0;0.0;0.0;228129.72;0.0;0.0;0.0;0.0
RINI_HUMAN;RNH1;250401.42;109134.266;201860.06;151385.86;182319.39;162258.56;204882.64;204635.44
BMP1_HUMAN;BMP1;86829.56;131041.61;97894.27;126025.734;155472.89;107577.22;156035.33;112070.94
CCL2_HUMAN;CCL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCG2_HUMAN;SCG2;0.0;121038.56;171481.19;0.0;0.0;253370.62;0.0;0.0
NCAM1_HUMAN;NCAM1;214702.39;54775.92;0.0;0.0;0.0;0.0;0.0;0.0
CSPG2_HUMAN;VCAN;409894.8;312744.8;489467.47;173488.05;629434.06;184946.12;431747.38;158044.36
ITA4_HUMAN;ITGA4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EF2_HUMAN;EEF2;256540.55;169737.03;243218.25;90228.8;170870.55;203436.67;140934.8;171064.19
K1C13_HUMAN;KRT13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90364.93
K2C5_HUMAN;KRT5;158179.5;251875.03;332285.97;275118.34;365661.4;770806.5;558733.75;383058.8
PDIA4_HUMAN;PDIA4;176626.42;263948.94;202117.38;117513.57;108678.586;144852.12;0.0;0.0
P4HA1_HUMAN;P4HA1;0.0;62392.51;50274.49;0.0;0.0;0.0;0.0;0.0
PPA5_HUMAN;ACP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCTP_HUMAN;TPT1;178779.06;119004.414;151007.16;0.0;137587.28;128967.68;0.0;96061.19
HEM2_HUMAN;ALAD;0.0;56399.184;52466.684;0.0;0.0;0.0;0.0;0.0
PLST_HUMAN;PLS3;323622.94;336707.78;474931.25;212218.73;265063.2;365579.47;317257.03;480250.0
ACPH_HUMAN;APEH;135983.17;109949.24;125959.42;0.0;0.0;87089.61;0.0;99197.44
ETFA_HUMAN;ETFA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KAP2_HUMAN;PRKAR2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COBA2_HUMAN;COL11A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MIF_HUMAN;MIF;1563276.8;1393874.5;2476371.5;505130.78;0.0;1701567.8;0.0;1207270.5
CD99_HUMAN;CD99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HGF_HUMAN;HGF;0.0;54487.94;61138.02;68391.52;0.0;0.0;0.0;0.0
GLU2B_HUMAN;PRKCSH;200176.61;292839.3;234772.22;190714.05;214066.78;229057.38;167862.55;167909.42
FPPS_HUMAN;FDPS;143492.94;94322.82;156971.6;73638.68;0.0;157451.47;0.0;124526.73
CBPM_HUMAN;CPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CX7A2_HUMAN;COX7A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NID1_HUMAN;NID1;282884.3;265176.84;292460.53;183898.23;433120.53;278196.47;614086.6;322971.62
AK1A1_HUMAN;AKR1A1;235894.45;283437.7;246269.3;144640.95;187354.88;219528.67;173447.83;159160.58
KPYM_HUMAN;PKM;737270.25;410254.12;621738.1;130635.016;415238.47;758888.06;433510.12;489226.0
ENPL_HUMAN;HSP90B1;360737.72;235462.5;304929.8;130822.42;258823.78;243600.5;207365.36;98424.06
RSMB_HUMAN;SNRPB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IDE_HUMAN;IDE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CX6B1_HUMAN;COX6B1;106387.484;0.0;94444.63;0.0;0.0;0.0;0.0;0.0
HNRPL_HUMAN;HNRNPL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYDC_HUMAN;DARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLAK_HUMAN;JUP;0.0;0.0;0.0;0.0;0.0;119557.57;0.0;59299.617
LIF_HUMAN;LIF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FABP4_HUMAN;FABP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ALDR_HUMAN;AKR1B1;194822.94;306411.3;223091.12;123672.055;174910.94;153154.47;0.0;155178.86
AMPN_HUMAN;ANPEP;175939.1;63967.613;127396.33;0.0;332361.88;108661.32;177520.11;201815.69
PVR_HUMAN;PVR;0.0;85929.11;69781.95;66288.47;0.0;100074.9;95285.68;71076.984
RAC2_HUMAN;RAC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERF3A_HUMAN;GSPT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARSA_HUMAN;ARSA;126658.95;114188.06;114488.42;95090.64;156552.22;82656.67;135729.73;95972.05
B4GT1_HUMAN;B4GALT1;118842.76;0.0;0.0;0.0;0.0;76160.305;134141.3;88797.805
EZRI_HUMAN;EZR;151437.23;135282.83;163762.05;87713.92;154118.36;130924.49;136518.03;120085.61
UCHL3_HUMAN;UCHL3;0.0;0.0;65896.234;0.0;0.0;0.0;0.0;0.0
AREG_HUMAN;AREG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MCP_HUMAN;CD46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDKA_HUMAN;NME1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NQO1_HUMAN;NQO1;0.0;56336.57;0.0;0.0;0.0;0.0;0.0;0.0
GNS_HUMAN;GNS;444508.75;890726.0;520025.5;463846.2;500406.28;647968.5;495578.3;389077.97
ARSB_HUMAN;ARSB;0.0;126258.59;0.0;118417.5;155621.5;163911.73;0.0;153171.53
RS2_HUMAN;RPS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DESP_HUMAN;DSP;0.0;0.0;138827.88;118651.3;0.0;187064.1;164958.5;82414.734
RFA2_HUMAN;RPA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIMP2_HUMAN;TIMP2;3333430.5;5324317.5;3804662.5;1652149.9;2367830.8;6425387.5;6120248.5;2273572.2
CD44_HUMAN;CD44;525044.1;863531.4;851317.2;303604.28;284971.44;367312.8;557462.8;347825.75
NQO2_HUMAN;NQO2;69835.86;111759.99;0.0;0.0;73123.266;142641.97;0.0;0.0
H2AX_HUMAN;H2AX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGCA_HUMAN;ACAN;107997.81;0.0;442703.47;210632.86;0.0;0.0;0.0;0.0
CBR1_HUMAN;CBR1;150116.34;157631.25;141821.9;0.0;0.0;138614.86;0.0;0.0
PGFRA_HUMAN;PDGFRA;127590.9;79963.54;98635.55;0.0;132081.81;0.0;0.0;0.0
BGAL_HUMAN;GLB1;150171.64;129345.664;174586.61;0.0;233261.5;140815.62;116692.06;100507.664
H15_HUMAN;H1-5;151786.4;0.0;122021.555;0.0;0.0;0.0;0.0;223276.75
H12_HUMAN;H1-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CBPE_HUMAN;CPE;92526.02;0.0;47189.742;0.0;0.0;0.0;0.0;0.0
FAAA_HUMAN;FAH;0.0;0.0;67178.75;0.0;0.0;95156.44;0.0;0.0
STMN1_HUMAN;STMN1;333127.2;230666.69;390062.8;114388.65;216191.88;215196.66;218097.02;150909.94
YBOX3_HUMAN;YBX3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NAGAB_HUMAN;NAGA;102004.42;112778.04;104128.664;85631.625;151674.17;133781.12;139233.19;96262.8
HMGA1_HUMAN;HMGA1;408868.28;350556.6;300008.8;199318.05;156337.52;427034.56;358964.22;399235.9
AATC_HUMAN;GOT1;146902.39;171114.77;201900.8;132817.7;196176.62;172747.14;0.0;201546.61
ITA2_HUMAN;ITGA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CXA1_HUMAN;GJA1;0.0;0.0;155944.02;0.0;0.0;0.0;0.0;0.0
ANPRC_HUMAN;NPR3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ASM_HUMAN;SMPD1;412164.53;179636.16;259392.55;75033.375;389284.6;332159.9;289066.5;136235.17
KAPCA_HUMAN;PRKACA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAN2_HUMAN;CAPN2;134115.22;85012.766;106883.32;0.0;95172.07;89115.79;0.0;65018.73
DESM_HUMAN;DES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HLAG_HUMAN;HLA-G;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PYRG1_HUMAN;CTPS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EGLN_HUMAN;ENG;109405.805;0.0;116087.44;0.0;185172.75;119801.13;0.0;0.0
PFKAL_HUMAN;PFKL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SAP3_HUMAN;GM2A;191352.62;174953.98;250869.03;0.0;243944.12;0.0;397174.2;0.0
LEG3_HUMAN;LGALS3;423870.06;431942.1;640715.2;220372.81;314072.1;388935.44;453538.28;344006.88
IBP3_HUMAN;IGFBP3;273796.4;119033.82;167600.3;152432.81;183270.88;0.0;199515.67;106194.1
VGFR1_HUMAN;FLT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS6A_HUMAN;PSMC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPA_HUMAN;TCP1;73222.39;80146.86;75634.08;0.0;0.0;96063.24;0.0;66498.01
PTN1_HUMAN;PTPN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IBP2_HUMAN;IGFBP2;831683.9;436360.25;547384.44;0.0;2967556.8;1456667.2;2668976.5;561856.3
RL35A_HUMAN;RPL35A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITB5_HUMAN;ITGB5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL7_HUMAN;RPL7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VINC_HUMAN;VCL;695359.6;719316.9;651384.25;377468.3;635378.44;1077914.0;750218.0;1365485.1
RL17_HUMAN;RPL17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGAM1_HUMAN;PGAM1;493584.0;475368.66;551017.25;207385.02;346944.4;689266.0;415839.12;650942.7
RCC1_HUMAN;RCC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SDC1_HUMAN;SDC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATP5J_HUMAN;ATP5PF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K1C15_HUMAN;KRT15;0.0;0.0;107498.59;0.0;0.0;0.0;0.0;0.0
K2C4_HUMAN;KRT4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58571.336
AMD_HUMAN;PAM;133765.31;99961.516;127130.29;0.0;240693.25;105213.875;137558.81;67251.266
CADH2_HUMAN;CDH2;164867.97;0.0;0.0;0.0;171558.53;0.0;0.0;0.0
VCAM1_HUMAN;VCAM1;0.0;158209.14;0.0;0.0;0.0;0.0;0.0;0.0
NUCL_HUMAN;NCL;137715.66;78315.664;127909.125;74411.43;0.0;67996.23;0.0;70251.45
HXK1_HUMAN;HK1;0.0;82205.875;0.0;0.0;0.0;147630.84;0.0;0.0
TNR1A_HUMAN;TNFRSF1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPEE_HUMAN;SRM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITIH2_HUMAN;ITIH2;568260.56;112840.64;262510.12;197500.95;376828.03;251501.77;893379.8;459299.9
ITIH1_HUMAN;ITIH1;103824.984;0.0;0.0;0.0;150490.58;0.0;176389.02;0.0
FST_HUMAN;FST;382900.5;306249.66;294340.9;196899.8;260561.06;86720.75;99300.91;0.0
TYPH_HUMAN;TYMP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCO2_HUMAN;TCN2;135188.16;141450.11;125307.14;0.0;269226.56;268352.53;164269.98;176363.6
ANXA7_HUMAN;ANXA7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BTF3_HUMAN;BTF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB6A_HUMAN;RAB6A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSB1_HUMAN;PSMB1;78434.05;118275.3;95361.04;67079.06;0.0;117447.45;0.0;119438.266
MPRD_HUMAN;M6PR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LMNB1_HUMAN;LMNB1;135693.94;49003.934;122454.82;0.0;0.0;0.0;0.0;72220.0
PZP_HUMAN;PZP;0.0;0.0;0.0;0.0;476812.5;0.0;0.0;0.0
MIME_HUMAN;OGN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CO5A1_HUMAN;COL5A1;985240.56;654642.5;902686.56;1101765.2;1002719.6;529303.4;926097.8;1334070.5
FILA_HUMAN;FLG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ASPG_HUMAN;AGA;69839.95;100459.945;91757.34;60871.46;159964.06;0.0;0.0;0.0
RASA1_HUMAN;RASA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTMS_HUMAN;PTMS;228144.31;97594.6;202410.47;94260.734;120797.39;90267.08;0.0;0.0
PRPS3_HUMAN;PRPS1L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTN_HUMAN;PTN;403623.12;417416.03;669647.56;171476.83;262241.25;164609.83;138747.9;0.0
GSTM3_HUMAN;GSTM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VATB2_HUMAN;ATP6V1B2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75298.945
VATC1_HUMAN;ATP6V1C1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSRP1_HUMAN;CSRP1;305015.84;211718.97;380711.6;158809.97;169506.25;284444.72;202887.23;190812.95
FLNA_HUMAN;FLNA;811964.5;601711.0;874040.44;291742.8;504813.62;929547.0;703005.25;988263.5
ACOHC_HUMAN;ACO1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77787.91
SCF_HUMAN;KITLG;0.0;325925.0;198093.05;0.0;0.0;250668.9;198935.16;142291.6
5NTD_HUMAN;NT5E;0.0;69325.58;124265.82;0.0;0.0;0.0;0.0;73685.47
MK_HUMAN;MDK;304143.2;1056482.5;366226.22;311439.56;124748.76;79626.06;0.0;0.0
FGF7_HUMAN;FGF7;98985.76;0.0;0.0;0.0;118917.13;0.0;0.0;0.0
VDAC1_HUMAN;VDAC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGS1_HUMAN;BGN;0.0;283319.16;531591.0;556631.25;0.0;156834.4;472026.16;1011381.1
CD9_HUMAN;CD9;160381.52;0.0;371164.84;0.0;0.0;83269.64;0.0;0.0
COMT_HUMAN;COMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TGM2_HUMAN;TGM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OSBP1_HUMAN;OSBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PIMT_HUMAN;PCMT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBRL_HUMAN;FBL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PUR2_HUMAN;GART;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PUR6_HUMAN;PAICS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67479.03
IDS_HUMAN;IDS;0.0;98957.484;0.0;0.0;137237.44;116750.234;0.0;78888.78
SCP2_HUMAN;SCP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBA1_HUMAN;UBA1;86023.32;0.0;70018.96;0.0;0.0;71163.69;0.0;59629.72
GPX3_HUMAN;GPX3;0.0;0.0;0.0;0.0;0.0;68985.21;132930.73;0.0
ENPP1_HUMAN;ENPP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ROA2_HUMAN;HNRNPA2B1;209566.55;146616.08;179165.48;109287.805;185566.58;112038.16;123258.38;116059.445
CALB2_HUMAN;CALB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IBP4_HUMAN;IGFBP4;2911533.5;4352927.5;3959335.5;1698124.9;2729087.5;2322911.2;2141688.5;1149230.5
QCR2_HUMAN;UQCRC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TGM1_HUMAN;TGM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MMP8_HUMAN;MMP8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBLN1_HUMAN;FBLN1;1959367.6;1213704.8;1773538.5;491895.56;2131480.0;1822092.6;3372467.2;672517.0
TCEA1_HUMAN;TCEA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SFPQ_HUMAN;SFPQ;694759.75;389688.7;495068.94;0.0;0.0;0.0;0.0;0.0
PPIB_HUMAN;PPIB;569817.1;943915.56;586770.5;436776.06;332057.38;570081.2;315469.44;667859.1
SYWC_HUMAN;WARS1;129473.63;118542.62;131847.45;103041.46;0.0;108621.414;0.0;136193.75
RS3_HUMAN;RPS3;97581.84;101750.336;105936.125;0.0;0.0;101325.45;0.0;0.0
GCSH_HUMAN;GCSH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTPRG_HUMAN;PTPRG;132104.38;87420.09;131641.45;69646.01;173130.95;93106.086;151317.39;101772.23
SAHH_HUMAN;AHCY;76965.29;53273.434;75730.47;0.0;0.0;98022.414;79829.34;84938.11
