Protein.ID,Gene,GF_c_1 MaxLFQ Intensity,GF_c_27 MaxLFQ Intensity,GF_c_31 MaxLFQ Intensity,GF_d_1 MaxLFQ Intensity,GF_d_27 MaxLFQ Intensity,GF_d_31 MaxLFQ Intensity
ACPH_HUMAN,APEH,88394.445,120527.44,0.0,153411.86,170932.22,121751.64
ETFA_HUMAN,ETFA,0.0,0.0,0.0,0.0,0.0,0.0
KAP2_HUMAN,PRKAR2A,0.0,0.0,0.0,0.0,0.0,0.0
COBA2_HUMAN,COL11A2,0.0,0.0,0.0,0.0,0.0,0.0
MIF_HUMAN,MIF,1297510.5,438744.94,197143.75,2441708.8,1059726.2,645567.2
CD99_HUMAN,CD99,0.0,0.0,0.0,0.0,0.0,0.0
HGF_HUMAN,HGF,0.0,0.0,0.0,0.0,0.0,0.0
GLU2B_HUMAN,PRKCSH,259324.66,200783.55,210635.8,133555.73,441825.88,194973.17
FPPS_HUMAN,FDPS,126779.02,135138.64,73503.0,240347.44,134513.05,76903.75
CBPM_HUMAN,CPM,0.0,0.0,0.0,0.0,0.0,0.0
CX7A2_HUMAN,COX7A2,0.0,0.0,0.0,0.0,0.0,0.0
NID1_HUMAN,NID1,375052.3,290654.56,340820.56,0.0,380577.84,329150.2
AK1A1_HUMAN,AKR1A1,157002.34,190830.72,112231.195,244700.48,289381.47,149796.97
KPYM_HUMAN,PKM,272686.88,506241.34,235235.98,1829382.9,490476.6,0.0
ENPL_HUMAN,HSP90B1,230852.92,388610.56,169075.12,76926.59,424947.53,0.0
RSMB_HUMAN,SNRPB,0.0,0.0,0.0,69775.71,0.0,0.0
IDE_HUMAN,IDE,0.0,0.0,0.0,0.0,0.0,0.0
CX6B1_HUMAN,COX6B1,0.0,0.0,0.0,100842.445,0.0,0.0
HNRPL_HUMAN,HNRNPL,0.0,0.0,0.0,47721.652,0.0,0.0
SYDC_HUMAN,DARS1,0.0,0.0,0.0,0.0,0.0,0.0
PLAK_HUMAN,JUP,0.0,0.0,65792.21,0.0,0.0,0.0
LIF_HUMAN,LIF,0.0,0.0,0.0,0.0,0.0,0.0
FABP4_HUMAN,FABP4,0.0,0.0,0.0,0.0,0.0,0.0
ALDR_HUMAN,AKR1B1,134152.25,0.0,0.0,401286.38,148248.56,0.0
AMPN_HUMAN,ANPEP,316812.56,193640.52,119942.375,446410.25,298214.3,172655.4
PVR_HUMAN,PVR,0.0,82659.305,107180.766,23999.62,110875.086,44080.914
RAC2_HUMAN,RAC2,0.0,0.0,0.0,0.0,0.0,0.0
ERF3A_HUMAN,GSPT1,0.0,0.0,0.0,0.0,0.0,0.0
ARSA_HUMAN,ARSA,235005.3,114752.68,0.0,31826.318,253596.34,0.0
B4GT1_HUMAN,B4GALT1,0.0,168549.86,0.0,0.0,166551.7,0.0
EZRI_HUMAN,EZR,85669.82,164891.22,87038.41,74607.18,136864.58,100185.37
UCHL3_HUMAN,UCHL3,0.0,0.0,0.0,84296.0,0.0,0.0
AREG_HUMAN,AREG,0.0,0.0,0.0,0.0,0.0,0.0
MCP_HUMAN,CD46,0.0,0.0,0.0,0.0,0.0,0.0
NDKA_HUMAN,NME1,0.0,0.0,0.0,0.0,92808.87,0.0
NQO1_HUMAN,NQO1,0.0,111707.9,83851.66,217808.31,0.0,0.0
GNS_HUMAN,GNS,1324889.5,583706.5,456608.34,128785.93,552600.94,336647.62
ARSB_HUMAN,ARSB,240564.17,0.0,175374.1,72975.37,139806.0,96797.02
RS2_HUMAN,RPS2,0.0,0.0,0.0,266896.72,0.0,0.0
DESP_HUMAN,DSP,0.0,0.0,159984.5,0.0,0.0,189716.73
RFA2_HUMAN,RPA2,0.0,0.0,0.0,0.0,0.0,0.0
TIMP2_HUMAN,TIMP2,4723537.0,3864406.0,1633792.5,238726.28,2414125.2,1588291.0
CD44_HUMAN,CD44,724650.75,786049.75,367208.44,119781.78,374303.06,272818.97
NQO2_HUMAN,NQO2,113299.15,0.0,0.0,169355.64,0.0,74331.336
H2AX_HUMAN,H2AX,0.0,0.0,0.0,0.0,0.0,0.0
PGCA_HUMAN,ACAN,0.0,0.0,369630.75,0.0,154013.89,0.0
CBR1_HUMAN,CBR1,0.0,136149.11,0.0,229122.44,89464.164,0.0
PGFRA_HUMAN,PDGFRA,101531.5,158763.64,0.0,0.0,166873.8,0.0
BGAL_HUMAN,GLB1,156633.56,245990.88,0.0,46645.46,300945.56,0.0
H15_HUMAN,H1-5,107983.11,0.0,0.0,67049.02,0.0,0.0
H12_HUMAN,H1-2,0.0,0.0,0.0,0.0,0.0,0.0
CBPE_HUMAN,CPE,0.0,0.0,0.0,0.0,0.0,0.0
FAAA_HUMAN,FAH,0.0,78027.79,0.0,84257.63,85144.64,68671.305
STMN1_HUMAN,STMN1,155371.9,225872.88,119056.33,171280.42,154312.16,128649.305
YBOX3_HUMAN,YBX3,0.0,0.0,0.0,0.0,0.0,0.0
NAGAB_HUMAN,NAGA,212601.27,194271.31,139941.98,0.0,199842.95,94537.32
HMGA1_HUMAN,HMGA1,220693.89,163413.22,83432.49,75751.82,157440.73,79855.19
AATC_HUMAN,GOT1,106496.61,158521.75,144159.53,161297.2,126052.67,157138.47
ITA2_HUMAN,ITGA2,0.0,0.0,0.0,0.0,0.0,0.0
CXA1_HUMAN,GJA1,0.0,0.0,0.0,158176.7,0.0,0.0
ANPRC_HUMAN,NPR3,0.0,0.0,0.0,0.0,0.0,0.0
ASM_HUMAN,SMPD1,277333.53,443279.9,0.0,0.0,609520.94,0.0
KAPCA_HUMAN,PRKACA,0.0,0.0,0.0,0.0,0.0,0.0
CAN2_HUMAN,CAPN2,0.0,0.0,0.0,115422.16,117264.21,0.0
DESM_HUMAN,DES,0.0,0.0,0.0,0.0,0.0,0.0
HLAG_HUMAN,HLA-G,0.0,0.0,0.0,0.0,0.0,0.0
PYRG1_HUMAN,CTPS1,0.0,0.0,0.0,0.0,0.0,0.0
EGLN_HUMAN,ENG,120906.79,0.0,115129.54,0.0,167955.0,0.0
PFKAL_HUMAN,PFKL,0.0,0.0,0.0,0.0,0.0,0.0
SAP3_HUMAN,GM2A,0.0,0.0,0.0,37593.832,269642.66,0.0
LEG3_HUMAN,LGALS3,388781.22,713799.44,287264.6,365002.34,344162.25,312081.62
IBP3_HUMAN,IGFBP3,0.0,118050.44,106823.46,0.0,252099.86,0.0
VGFR1_HUMAN,FLT1,0.0,0.0,0.0,0.0,0.0,0.0
PRS6A_HUMAN,PSMC3,0.0,0.0,0.0,0.0,0.0,0.0
TCPA_HUMAN,TCP1,0.0,109600.27,0.0,119906.09,127185.32,0.0
PTN1_HUMAN,PTPN1,0.0,0.0,0.0,0.0,0.0,0.0
IBP2_HUMAN,IGFBP2,1874285.9,425431.88,0.0,975211.2,4142779.0,0.0
RL35A_HUMAN,RPL35A,0.0,0.0,0.0,0.0,0.0,0.0
ITB5_HUMAN,ITGB5,0.0,0.0,0.0,0.0,0.0,0.0
RL7_HUMAN,RPL7,0.0,0.0,0.0,99094.016,0.0,0.0
VINC_HUMAN,VCL,555393.0,783355.44,573795.94,1043833.8,754519.06,843911.1
RL17_HUMAN,RPL17,0.0,0.0,0.0,42245.344,0.0,0.0
PGAM1_HUMAN,PGAM1,406072.78,513029.84,251765.86,693992.25,480202.25,435386.2
RCC1_HUMAN,RCC1,0.0,0.0,0.0,0.0,0.0,0.0
SDC1_HUMAN,SDC1,0.0,0.0,0.0,0.0,0.0,0.0
ATP5J_HUMAN,ATP5PF,0.0,0.0,0.0,0.0,0.0,0.0
K1C15_HUMAN,KRT15,0.0,0.0,0.0,0.0,0.0,0.0
K2C4_HUMAN,KRT4,0.0,0.0,0.0,0.0,0.0,0.0
AMD_HUMAN,PAM,160271.11,126054.04,0.0,38048.895,253135.94,0.0
CADH2_HUMAN,CDH2,109401.2,60129.113,123685.58,0.0,144900.9,92104.36
VCAM1_HUMAN,VCAM1,0.0,0.0,0.0,0.0,0.0,0.0
NUCL_HUMAN,NCL,98767.19,112608.04,0.0,34626.027,115060.125,0.0
HXK1_HUMAN,HK1,0.0,113390.766,0.0,138416.03,94684.24,0.0
TNR1A_HUMAN,TNFRSF1A,0.0,0.0,0.0,0.0,0.0,0.0
SPEE_HUMAN,SRM,0.0,0.0,0.0,55340.438,0.0,0.0
ITIH2_HUMAN,ITIH2,98301.59,148132.55,134025.92,41065.1,254332.9,356012.6
ITIH1_HUMAN,ITIH1,0.0,0.0,0.0,0.0,0.0,0.0
FST_HUMAN,FST,109876.984,0.0,125819.39,28758.898,674929.5,0.0
TYPH_HUMAN,TYMP,0.0,0.0,0.0,46453.023,0.0,0.0
TCO2_HUMAN,TCN2,112392.266,238612.39,0.0,0.0,230668.7,0.0
ANXA7_HUMAN,ANXA7,0.0,0.0,0.0,0.0,0.0,0.0
BTF3_HUMAN,BTF3,0.0,0.0,0.0,0.0,0.0,0.0
RAB6A_HUMAN,RAB6A,0.0,0.0,0.0,0.0,0.0,0.0
PSB1_HUMAN,PSMB1,97636.51,134211.23,73471.77,105786.96,116885.28,82226.06
MPRD_HUMAN,M6PR,0.0,0.0,0.0,0.0,0.0,0.0
LMNB1_HUMAN,LMNB1,57718.24,53805.414,0.0,81656.08,0.0,0.0
PZP_HUMAN,PZP,0.0,0.0,0.0,0.0,0.0,0.0
MIME_HUMAN,OGN,0.0,0.0,0.0,0.0,0.0,0.0
CO5A1_HUMAN,COL5A1,649170.6,943768.8,1651163.9,0.0,1238831.2,419058.22
FILA_HUMAN,FLG,0.0,0.0,0.0,0.0,0.0,0.0
ASPG_HUMAN,AGA,0.0,0.0,0.0,0.0,145141.2,0.0
RASA1_HUMAN,RASA1,0.0,0.0,0.0,0.0,0.0,0.0
PTMS_HUMAN,PTMS,187742.08,149828.61,129965.2,0.0,245094.77,0.0
PRPS3_HUMAN,PRPS1L1,0.0,0.0,0.0,0.0,0.0,0.0
PTN_HUMAN,PTN,162777.27,124759.0,0.0,0.0,291403.03,0.0
GSTM3_HUMAN,GSTM3,0.0,0.0,0.0,276091.34,0.0,0.0
VATB2_HUMAN,ATP6V1B2,0.0,0.0,0.0,82104.016,0.0,0.0
VATC1_HUMAN,ATP6V1C1,0.0,0.0,0.0,0.0,0.0,0.0
CSRP1_HUMAN,CSRP1,157600.69,116380.74,140451.23,395582.72,116732.875,144936.42
FLNA_HUMAN,FLNA,626537.8,728458.44,449512.47,1809103.2,702730.06,428498.7
ACOHC_HUMAN,ACO1,0.0,0.0,0.0,125477.375,0.0,0.0
SCF_HUMAN,KITLG,0.0,0.0,0.0,0.0,0.0,0.0
5NTD_HUMAN,NT5E,84790.336,102256.61,108113.58,0.0,141179.25,0.0
MK_HUMAN,MDK,84668.19,0.0,0.0,0.0,102862.04,0.0
FGF7_HUMAN,FGF7,0.0,137991.28,0.0,0.0,103809.234,0.0
VDAC1_HUMAN,VDAC1,0.0,0.0,0.0,0.0,0.0,0.0
PGS1_HUMAN,BGN,129813.78,0.0,1137319.0,0.0,273369.88,294342.9
CD9_HUMAN,CD9,325358.8,136072.58,0.0,89898.94,354356.2,0.0
COMT_HUMAN,COMT,0.0,0.0,0.0,0.0,0.0,0.0
TGM2_HUMAN,TGM2,0.0,0.0,0.0,24837.564,0.0,0.0
OSBP1_HUMAN,OSBP,0.0,0.0,0.0,0.0,0.0,0.0
PIMT_HUMAN,PCMT1,0.0,0.0,0.0,83707.42,54252.05,0.0
FBRL_HUMAN,FBL,0.0,0.0,0.0,0.0,0.0,0.0
PUR2_HUMAN,GART,0.0,0.0,0.0,48466.617,0.0,0.0
PUR6_HUMAN,PAICS,0.0,74462.945,0.0,137983.62,0.0,0.0
IDS_HUMAN,IDS,0.0,102146.93,0.0,0.0,131362.9,71695.68
SCP2_HUMAN,SCP2,0.0,0.0,0.0,0.0,0.0,0.0
UBA1_HUMAN,UBA1,46817.023,81518.555,0.0,198403.97,121583.945,0.0
GPX3_HUMAN,GPX3,76906.67,0.0,0.0,0.0,0.0,49141.613
ENPP1_HUMAN,ENPP1,0.0,0.0,0.0,0.0,0.0,0.0
ROA2_HUMAN,HNRNPA2B1,136919.44,135675.84,111493.32,300276.78,179660.7,86364.87
CALB2_HUMAN,CALB2,0.0,0.0,0.0,0.0,0.0,0.0
IBP4_HUMAN,IGFBP4,3509027.8,1175063.0,438728.12,201454.56,4639608.5,339978.06
QCR2_HUMAN,UQCRC2,0.0,0.0,0.0,0.0,0.0,0.0
TGM1_HUMAN,TGM1,0.0,0.0,0.0,0.0,0.0,0.0
MMP8_HUMAN,MMP8,0.0,0.0,0.0,0.0,0.0,0.0
FBLN1_HUMAN,FBLN1,2227465.8,1076651.1,360574.28,620666.25,3675862.2,496476.25
TCEA1_HUMAN,TCEA1,0.0,0.0,0.0,0.0,0.0,0.0
SFPQ_HUMAN,SFPQ,939961.0,1063629.1,0.0,205707.44,0.0,0.0
PPIB_HUMAN,PPIB,671434.8,874751.0,511129.03,540085.4,589458.6,489596.53
SYWC_HUMAN,WARS1,0.0,133706.52,0.0,131100.3,150135.25,52719.87
RS3_HUMAN,RPS3,66504.91,133811.98,0.0,125974.62,0.0,0.0
GCSH_HUMAN,GCSH,0.0,0.0,0.0,0.0,0.0,0.0
PTPRG_HUMAN,PTPRG,100412.586,168478.19,0.0,0.0,157265.78,61894.504
SAHH_HUMAN,AHCY,0.0,86361.484,0.0,156254.02,68193.15,0.0
COF1_HUMAN,CFL1,310354.78,365393.34,369600.3,1624043.8,262214.25,412014.28
IF4B_HUMAN,EIF4B,0.0,0.0,0.0,0.0,0.0,0.0
AT2B4_HUMAN,ATP2B4,0.0,70470.57,85717.18,58353.035,0.0,58773.477
LAMA2_HUMAN,LAMA2,157285.17,164448.39,124651.836,0.0,369736.44,115730.58
MMP11_HUMAN,MMP11,0.0,0.0,0.0,0.0,0.0,0.0
RAE1_HUMAN,CHM,0.0,0.0,0.0,0.0,0.0,0.0
CRHBP_HUMAN,CRHBP,0.0,0.0,0.0,0.0,0.0,0.0
EF1B_HUMAN,EEF1B2,67311.02,0.0,0.0,0.0,0.0,0.0
IBP6_HUMAN,IGFBP6,568240.0,678609.94,169596.34,67962.14,1571833.1,95037.97
IBP5_HUMAN,IGFBP5,155220.69,113251.125,168008.58,0.0,370525.16,0.0
PPAC_HUMAN,ACP1,0.0,0.0,0.0,0.0,0.0,0.0
TENA_HUMAN,TNC,121490.43,141610.14,0.0,40690.24,144917.23,68931.625
MYL9_HUMAN,MYL9,0.0,0.0,0.0,116055.11,0.0,0.0
MCM3_HUMAN,MCM3,0.0,0.0,0.0,0.0,0.0,0.0
ZA2G_HUMAN,AZGP1,0.0,0.0,0.0,0.0,0.0,0.0
LAMA1_HUMAN,LAMA1,154472.53,0.0,167518.84,0.0,251133.38,90082.33
RS12_HUMAN,RPS12,137708.97,234284.1,0.0,397763.53,156462.66,85986.77
DNJB1_HUMAN,DNAJB1,0.0,0.0,0.0,0.0,0.0,0.0
ATPA_HUMAN,ATP5F1A,0.0,0.0,0.0,0.0,0.0,0.0
CATS_HUMAN,CTSS,178327.98,0.0,0.0,0.0,0.0,0.0
PSA1_HUMAN,PSMA1,136420.42,162020.39,102124.69,139991.42,0.0,136236.27
PSA2_HUMAN,PSMA2,97184.23,104645.125,62445.074,94412.37,104727.98,73376.055
PSA3_HUMAN,PSMA3,172027.78,172851.53,0.0,173152.03,185627.14,115808.77
PSA4_HUMAN,PSMA4,138146.98,192533.23,0.0,190843.19,185569.55,73333.66
CO5A3_HUMAN,COL5A3,0.0,0.0,159673.89,0.0,0.0,0.0
ITA3_HUMAN,ITGA3,0.0,0.0,107192.62,0.0,0.0,0.0
PTX3_HUMAN,PTX3,378785.47,564179.06,917359.94,70850.08,1303443.6,425105.16
MOES_HUMAN,MSN,469805.2,594961.2,454387.0,629230.25,695054.25,900380.6
DDX6_HUMAN,DDX6,0.0,0.0,0.0,62350.305,0.0,0.0
U2AF2_HUMAN,U2AF2,0.0,0.0,0.0,0.0,0.0,0.0
RL13_HUMAN,RPL13,0.0,0.0,0.0,85005.06,0.0,0.0
S10A4_HUMAN,S100A4,796556.7,634205.75,119704.79,1610776.5,434092.47,316984.75
MGAT1_HUMAN,MGAT1,0.0,0.0,0.0,0.0,61724.047,0.0
HMGB2_HUMAN,HMGB2,0.0,0.0,0.0,0.0,0.0,0.0
PTBP1_HUMAN,PTBP1,0.0,0.0,0.0,130389.17,0.0,0.0
SYTC_HUMAN,TARS1,0.0,0.0,0.0,131173.23,0.0,0.0
SYVC_HUMAN,VARS1,0.0,0.0,0.0,0.0,0.0,0.0
EF1G_HUMAN,EEF1G,149037.75,205270.66,145158.77,298559.62,186066.72,187029.27
FKBP2_HUMAN,FKBP2,0.0,0.0,0.0,71904.336,0.0,0.0
STOM_HUMAN,STOM,223145.92,97629.57,121372.08,114056.41,0.0,0.0
1433T_HUMAN,YWHAQ,0.0,141451.78,0.0,252296.14,135347.34,0.0
MK03_HUMAN,MAPK3,0.0,0.0,0.0,0.0,0.0,0.0
DPP4_HUMAN,DPP4,110392.3,0.0,0.0,52810.754,0.0,0.0
RL10_HUMAN,RPL10,0.0,0.0,0.0,0.0,0.0,0.0
CO8A1_HUMAN,COL8A1,0.0,200433.14,0.0,143232.89,347855.03,104398.945
APEX1_HUMAN,APEX1,0.0,0.0,0.0,79770.01,0.0,0.0
PYR1_HUMAN,CAD,0.0,0.0,0.0,0.0,0.0,0.0
CALR_HUMAN,CALR,911848.4,646323.4,477283.53,348247.12,1648089.9,192093.92
CALX_HUMAN,CANX,0.0,0.0,0.0,0.0,0.0,107751.336
PSB8_HUMAN,PSMB8,62768.12,0.0,0.0,40965.24,0.0,0.0
PSB9_HUMAN,PSMB9,0.0,0.0,0.0,0.0,0.0,0.0
PSA5_HUMAN,PSMA5,158631.64,213227.19,0.0,245306.38,139751.1,170557.69
PSB4_HUMAN,PSMB4,124115.53,214839.03,124970.85,118905.86,0.0,118130.05
PSB6_HUMAN,PSMB6,132728.33,180962.27,110804.3,209211.9,145662.42,146482.31
PSB5_HUMAN,PSMB5,141840.28,234610.8,164150.77,253344.97,246997.53,131327.53
GSTM2_HUMAN,GSTM2,0.0,0.0,0.0,64493.75,0.0,0.0
LYOX_HUMAN,LOX,185447.84,275541.2,132120.83,37618.465,314183.44,0.0
MK01_HUMAN,MAPK1,0.0,0.0,0.0,199316.11,125888.26,0.0
GRN_HUMAN,GRN,265558.3,0.0,0.0,103334.75,832760.25,0.0
PTPRM_HUMAN,PTPRM,0.0,0.0,75066.68,20979.83,0.0,30885.602
AMPL_HUMAN,LAP3,126858.164,142773.3,129267.85,130971.73,141723.77,144081.5
NEC1_HUMAN,PCSK1,0.0,0.0,0.0,0.0,0.0,0.0
TPP2_HUMAN,TPP2,0.0,0.0,0.0,40991.098,0.0,0.0
IMPA1_HUMAN,IMPA1,0.0,0.0,0.0,74301.03,58934.66,0.0
CCN2_HUMAN,CCN2,0.0,0.0,0.0,0.0,707602.94,0.0
EPHA2_HUMAN,EPHA2,0.0,0.0,0.0,0.0,0.0,0.0
EPHB2_HUMAN,EPHB2,0.0,0.0,0.0,0.0,0.0,0.0
RABP2_HUMAN,CRABP2,0.0,0.0,0.0,0.0,0.0,0.0
TKT_HUMAN,TKT,952839.75,544381.7,241888.19,1271729.0,300983.47,343409.94
SPB3_HUMAN,SERPINB3,0.0,0.0,0.0,0.0,0.0,0.0
LMOD1_HUMAN,LMOD1,0.0,0.0,0.0,0.0,0.0,0.0
PML_HUMAN,PML,0.0,0.0,0.0,53722.64,0.0,0.0
MARCS_HUMAN,MARCKS,166367.56,270748.8,187387.95,99719.92,220080.6,111149.305
ERP29_HUMAN,ERP29,182981.62,289910.12,84134.086,217820.38,124681.53,75934.195
PRDX6_HUMAN,PRDX6,98326.76,132783.81,0.0,248255.8,150305.12,0.0
BLVRB_HUMAN,BLVRB,0.0,0.0,0.0,54798.547,0.0,0.0
PRDX5_HUMAN,PRDX5,0.0,0.0,0.0,364730.22,0.0,0.0
DOPD_HUMAN,DDT,0.0,0.0,0.0,312512.84,190464.83,0.0
GFRP_HUMAN,GCHFR,0.0,0.0,0.0,0.0,0.0,0.0
PRDX3_HUMAN,PRDX3,137061.3,178427.78,0.0,143068.92,127199.78,0.0
ATPD_HUMAN,ATP5F1D,0.0,0.0,0.0,0.0,0.0,0.0
RL12_HUMAN,RPL12,0.0,67316.945,0.0,64610.453,0.0,0.0
ECHM_HUMAN,ECHS1,0.0,0.0,0.0,0.0,0.0,0.0
KCY_HUMAN,CMPK1,78294.97,68621.93,85565.4,141578.7,91137.516,79847.94
PEBP1_HUMAN,PEBP1,390123.47,461936.34,213977.55,501645.03,374732.44,374832.97
PDIA3_HUMAN,PDIA3,542882.75,579407.06,303178.16,322715.25,370815.62,301290.6
2AAA_HUMAN,PPP2R1A,0.0,50692.35,0.0,175367.14,81430.37,0.0
PPIF_HUMAN,PPIF,0.0,0.0,0.0,0.0,0.0,0.0
NMT1_HUMAN,NMT1,0.0,0.0,0.0,0.0,0.0,0.0
PURA2_HUMAN,ADSS2,0.0,0.0,0.0,55390.71,0.0,45938.836
UFO_HUMAN,AXL,0.0,255911.25,544629.1,42386.57,369972.0,251159.17
AMRP_HUMAN,LRPAP1,0.0,0.0,0.0,0.0,0.0,0.0
CLIP1_HUMAN,CLIP1,0.0,0.0,0.0,0.0,0.0,0.0
SORCN_HUMAN,SRI,0.0,0.0,0.0,81967.19,0.0,0.0
GSTT1_HUMAN,GSTT1,0.0,0.0,0.0,0.0,0.0,0.0
ILEU_HUMAN,SERPINB1,113503.984,132003.05,0.0,189968.66,149738.55,131523.02
LCN1_HUMAN,LCN1,0.0,0.0,0.0,0.0,0.0,0.0
GDIA_HUMAN,GDI1,117136.13,0.0,93451.055,95154.64,117795.875,126412.03
S10A7_HUMAN,S100A7,0.0,0.0,0.0,0.0,51344.375,0.0
METK2_HUMAN,MAT2A,0.0,0.0,0.0,59250.285,0.0,0.0
SDC4_HUMAN,SDC4,226495.97,364806.2,0.0,0.0,1012426.7,167227.58
DNJA1_HUMAN,DNAJA1,0.0,0.0,0.0,0.0,0.0,0.0
3HIDH_HUMAN,HIBADH,0.0,0.0,0.0,0.0,0.0,0.0
PUR9_HUMAN,ATIC,0.0,0.0,0.0,147542.88,0.0,0.0
HNRH3_HUMAN,HNRNPH3,0.0,0.0,0.0,0.0,0.0,0.0
HNRH1_HUMAN,HNRNPH1,0.0,0.0,0.0,247165.48,0.0,0.0
CASPE_HUMAN,CASP14,0.0,0.0,0.0,0.0,0.0,0.0
1433B_HUMAN,YWHAB,214638.89,290188.7,164419.52,310122.25,243558.02,268403.75
STIP1_HUMAN,STIP1,55075.473,0.0,0.0,125900.45,0.0,0.0
S10AB_HUMAN,S100A11,272621.0,318183.78,152124.7,1152020.1,365999.38,371420.34
PRDX2_HUMAN,PRDX2,146037.12,213504.56,0.0,266850.12,224131.58,0.0
CDD_HUMAN,CDA,0.0,0.0,0.0,0.0,0.0,0.0
DCTD_HUMAN,DCTD,0.0,0.0,0.0,0.0,0.0,0.0
GBP1_HUMAN,GBP1,0.0,0.0,0.0,0.0,0.0,0.0
RL9_HUMAN,RPL9,0.0,0.0,0.0,40942.867,0.0,0.0
KINH_HUMAN,KIF5B,0.0,0.0,0.0,103106.47,0.0,0.0
DUT_HUMAN,DUT,0.0,0.0,0.0,32550.445,0.0,0.0
S10A3_HUMAN,S100A3,0.0,0.0,0.0,0.0,0.0,0.0
MA1A1_HUMAN,MAN1A1,144927.42,246260.06,0.0,0.0,335277.44,0.0
MCM4_HUMAN,MCM4,0.0,0.0,0.0,0.0,0.0,0.0
MCM7_HUMAN,MCM7,0.0,0.0,0.0,0.0,0.0,0.0
GALNS_HUMAN,GALNS,250726.9,275252.97,132055.38,31464.576,266466.06,74188.664
RNAS4_HUMAN,RNASE4,159036.62,184831.64,0.0,0.0,274358.5,0.0
SDC2_HUMAN,SDC2,0.0,0.0,0.0,0.0,0.0,0.0
GLYM_HUMAN,SHMT2,0.0,0.0,0.0,0.0,0.0,0.0
HSP74_HUMAN,HSPA4,107793.51,109517.016,82454.33,123687.02,128306.695,106646.36
MPI_HUMAN,MPI,0.0,0.0,0.0,0.0,0.0,0.0
GPC1_HUMAN,GPC1,627522.8,1024063.8,375598.0,0.0,722216.9,104216.67
CTNA1_HUMAN,CTNNA1,0.0,0.0,0.0,24029.14,0.0,0.0
CTNB1_HUMAN,CTNNB1,0.0,0.0,0.0,0.0,0.0,0.0
PHB1_HUMAN,PHB1,0.0,0.0,0.0,0.0,0.0,0.0
SPB6_HUMAN,SERPINB6,190976.11,224762.64,117826.19,210159.12,233351.22,135592.12
RADI_HUMAN,RDX,78435.46,98112.805,70937.35,72653.76,119917.4,71168.305
RFA3_HUMAN,RPA3,0.0,0.0,0.0,0.0,0.0,0.0
RL22_HUMAN,RPL22,0.0,0.0,0.0,0.0,0.0,0.0
SPRE_HUMAN,SPR,0.0,0.0,0.0,0.0,0.0,0.0
ADML_HUMAN,ADM,164447.77,116201.91,223047.8,0.0,123960.805,140408.19
TSP2_HUMAN,THBS2,1002580.4,996910.44,675020.4,0.0,374877.6,201893.62
TSP4_HUMAN,THBS4,0.0,0.0,0.0,0.0,0.0,0.0
IDUA_HUMAN,IDUA,60492.195,126344.24,0.0,0.0,133434.0,0.0
CBS_HUMAN,CBS,0.0,0.0,0.0,0.0,0.0,0.0
K1C9_HUMAN,KRT9,1133172.1,1042191.4,1307753.8,606956.2,1202918.4,1441319.4
FBN1_HUMAN,FBN1,511983.38,779027.94,484986.2,78271.73,846233.2,193931.38
FBN2_HUMAN,FBN2,376352.75,267795.0,241204.22,68610.805,644472.4,137826.84
GDE_HUMAN,AGL,0.0,0.0,0.0,0.0,0.0,0.0
MYH9_HUMAN,MYH9,429815.62,282307.34,191995.95,683008.94,263846.97,170766.22
MYH10_HUMAN,MYH10,0.0,0.0,0.0,0.0,0.0,0.0
COPB2_HUMAN,COPB2,0.0,0.0,0.0,48208.773,0.0,63957.7
ACTN2_HUMAN,ACTN2,0.0,0.0,0.0,0.0,0.0,0.0
ADDA_HUMAN,ADD1,0.0,0.0,0.0,0.0,0.0,0.0
BASI_HUMAN,BSG,106823.41,104056.55,60006.77,87744.48,145496.94,0.0
TIMP3_HUMAN,TIMP3,0.0,0.0,0.0,0.0,0.0,0.0
FUS_HUMAN,FUS,0.0,0.0,0.0,98883.3,0.0,0.0
GLRX1_HUMAN,GLRX,90688.234,129622.516,0.0,278445.2,148296.83,78354.35
K22E_HUMAN,KRT2,865264.1,694231.1,842977.1,341638.3,886131.8,1187195.0
PRS7_HUMAN,PSMC2,0.0,0.0,0.0,63276.16,0.0,0.0
CH3L1_HUMAN,CHI3L1,154045.58,0.0,0.0,0.0,0.0,0.0
GGT5_HUMAN,GGT5,0.0,0.0,0.0,0.0,0.0,0.0
ARL3_HUMAN,ARL3,0.0,0.0,0.0,0.0,0.0,0.0
MP2K2_HUMAN,MAP2K2,0.0,0.0,0.0,0.0,0.0,0.0
VATE1_HUMAN,ATP6V1E1,0.0,0.0,0.0,0.0,0.0,0.0
HEM6_HUMAN,CPOX,131695.47,0.0,0.0,0.0,0.0,0.0
RL4_HUMAN,RPL4,0.0,0.0,0.0,169928.3,75944.336,0.0
8ODP_HUMAN,NUDT1,0.0,0.0,0.0,15884.911,0.0,0.0
LONM_HUMAN,LONP1,0.0,0.0,0.0,0.0,0.0,0.0
PGM1_HUMAN,PGM1,0.0,114475.3,0.0,82132.85,0.0,0.0
PP1G_HUMAN,PPP1CC,0.0,0.0,0.0,0.0,0.0,0.0
PEDF_HUMAN,SERPINF1,6260411.5,5882085.0,1087863.9,67236.766,5042762.0,1946274.8
ODO2_HUMAN,DLST,116424.34,99170.96,0.0,0.0,0.0,0.0
